County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
ST. CROIX COUNTY,TOWN OF EMERALD,Ward 1,EMERALD TOWN HALL,"2432 COUNTY ROAD G, EMERALD, WI 54013",715-265-7772,,Government,-92.313268,45.077729,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF ERIN PRAIRIE,Ward 1,ERIN PRAIRIE TOWN HALL,"1952 COUNTY ROAD G, NEW RICHMOND, WI 54017-6914",715-246-2775,,Government,-92.405639,45.079419,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF FOREST,Ward 1,FOREST TOWN HALL,"1895 COUNTY ROAD D, EMERALD, WI 54013-4605",715-265-4135,,Government,-92.259349,45.13592,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF GLENWOOD,Ward 1,GLENWOOD TOWN HALL,"3099 160TH AVE, GLENWOOD CITY, WI 54013-4109",715-265-7782,,Government,-92.177544,45.090377,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF HAMMOND,Wards 1-3,HAMMOND TOWN HALL,"1816 COUNTY RD E, HAMMOND, WI 54015-4900",715-796-2165,,Government,-92.432431,45.007311,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF HUDSON,Wards 1-14,HUDSON TOWN HALL,"980 COUNTY ROAD A, HUDSON, WI 54016-7674",715-386-42,,Government,-92.676198,45.00375,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF KINNICKINNIC,Wards 1-3,KINNICKINNIC TOWN HALL,"1271 COUNTY ROAD J, RIVER FALLS, WI 54022-5903",715-425-8082,,Government,-92.54462,44.91184,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF PLEASANT VALLEY,Ward 1,PLEASANT VALLEY TOWN HALL,"1630 30TH AVE, HAMMOND, WI 54015-5214",(320) 493-9612,,Government,-92.470569,44.905917,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF RICHMOND,Wards 1-5,RICHMOND TOWN HALL,"1428 100TH ST, NEW RICHMOND, WI 54017",715-246-3595,,Government,-92.599092,45.067921,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF RUSH RIVER,Ward 1,RUSH RIVER TOWN HALL,"2008 COUNTY RD N, BALDWIN, WI 54002",715-684-3070,,Government,-92.394071,44.920447,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF SOMERSET,Wards 1-6,SOMERSET TOWN HALL,"748 STATE HIGHWAY 35, SOMERSET, WI 54025-0248",715-247-3470,,Government,-92.662866,45.124308,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF SPRINGFIELD,Ward 1,SPRINGFIELD TOWN HALL,"856 310TH ST, GLENWOOD CITY, WI 54013-3904",715-772-4528,,Government,-92.177098,44.981733,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF ST. JOSEPH,Wards 1-6,SAINT JOSEPH TOWN HALL,"1337 COUNTY ROAD V, HUDSON, WI 54016-6712",715-549-6235,,Government,-92.739831,45.056758,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF STANTON,Ward 1,STANTON TOWN HALL,"2245 COUNTY ROAD T, DEER PARK, WI 54007-7307",715-248-4550,,Government,-92.43642,45.187296,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF STAR PRAIRIE,Wards 1-6,STAR PRAIRIE TOWN HALL,"2118 COOK DR, SOMERSET, WI 54025-7551",(715) 246-9878,,Government,-92.601973,45.158969,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF TROY,Wards 1-7,TROY TOWN HALL,"654 GLOVER RD, HUDSON, WI 54016-8201",715-425-2665,,Government,-92.669836,44.913959,2020 Spring Primary
ST. CROIX COUNTY,TOWN OF WARREN,Wards 1-3,WARREN TOWN HALL,"720 112TH ST, ROBERTS, WI 54023-8330",715-749-9013,,Government,-92.575147,44.964366,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF BALDWIN,Wards 1-6,BALDWIN COMMUNITY CENTER,"400 CEDAR ST, BALDWIN, WI 54002",715-684-3426,,Government,-92.368239,44.95667,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF DEER PARK,Ward 1,CYLON-DEER PARK COMMUNITY CENTER,"121 FRONT ST W, DEER PARK, WI 54007",715-269-5213,,Government,-92.387248,45.188228,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF HAMMOND,Wards 1-4,HAMMOND VILLAGE HALL,"455 DAVIS ST, HAMMOND, WI 54015",(715) 796-2727,CLERK'S OFFICE,Government,-92.43678,44.981404,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF NORTH HUDSON,Wards 1-6,NORTH HUDSON VILLAGE HALL,"400 7TH ST N, HUDSON, WI 54016-1166",715-386-5141,,Government,-92.755684,44.99346,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF ROBERTS,Wards 1-4,ROBERTS VILLAGE HALL,"107 E MAPLE ST, ROBERTS, WI 54023-9703",715-749-3126,,Government,-92.552475,44.983756,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF SOMERSET,Wards 1-4,SOMERSET VILLAGE HALL,"110 SPRING ST, SOMERSET, WI 54025-9002",2473395,,Government,-92.673507,45.1237,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF SPRING VALLEY,Ward 3,SPRING VALLEY VILLAGE HALL,"E121 S 2ND ST, SPRING VALLEY, WI 54767",715-778-5635,,Government,-92.237572,44.845069,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF STAR PRAIRIE,Ward 1,STAR PRAIRIE COMMUNITY CENTER,"207 BRIDGE AVE, STAR PRAIRIE, WI 54026-9215",715-248-7048,,Government,-92.530198,45.196702,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF WILSON,Ward 1,WILSON COMMUNITY CENTER,"440 MAIN ST, WILSON, WI 54027",715-772-4402,,Government,-92.17263,44.953578,2020 Spring Primary
ST. CROIX COUNTY,VILLAGE OF WOODVILLE,Wards 1-2,PIONEER BUILDING,"102 S MAIN ST, WOODVILLE, WI 54028-9544",715-698-2355,,Government,-92.291367,44.952698,2020 Spring Primary
TAYLOR COUNTY,CITY OF MEDFORD,Wards 1-8,MEDFORD CITY HALL,"639 S 2ND ST, MEDFORD, WI 54451-2058",7484321,,Government,-90.340954,45.131738,2020 Spring Primary
TAYLOR COUNTY,TOWN OF AURORA,Ward 1,AURORA TOWN HALL,"W16018 STATE HIGHWAY 64, GILMAN, WI 54433",4478515,,Government,-90.865839,45.163061,2020 Spring Primary
TAYLOR COUNTY,TOWN OF BROWNING,Ward 1,BROWNING TOWN HALL,"N3030 LEKIE DR, MEDFORD, WI 54451",7482672,,Government,-90.210036,45.145267,2020 Spring Primary
TAYLOR COUNTY,TOWN OF CHELSEA,Ward 1,CHELSEA TOWN HALL,"N5917 SETTLEMENT DR, MEDFORD, WI 54451",7483988,,Government,-90.333746,45.24667,2020 Spring Primary
TAYLOR COUNTY,TOWN OF CLEVELAND,Ward 1,New Hope Presbyterian Church,"W14520 COUNTY ROAD M, GILMAN, WI 54433",(715) 668-5561,Fellowship Hall,Religious,-90.788471,45.253042,2020 Spring Primary
TAYLOR COUNTY,TOWN OF DEER CREEK,Ward 1,DEER CREEK TOWN HALL,"W4983 COUNTY ROAD A, STETSONVILLE, WI 54480-9527",6782403,,Government,-90.298305,45.076803,2020 Spring Primary
TAYLOR COUNTY,TOWN OF FORD,Ward 1,WESTERN SENIOR CENTER - FORD,"385 E MAIN ST, GILMAN, WI 54433",4478486,,Government,-90.809609,45.166602,2020 Spring Primary
TAYLOR COUNTY,TOWN OF GOODRICH,Ward 1,GOODRICH TOWN HALL,"W1196 MIRA AVE, MEDFORD, WI 54451",7485204,,Government,-90.105421,45.149894,2020 Spring Primary
TAYLOR COUNTY,TOWN OF GREENWOOD,Ward 1,GREENWOOD TOWN HALL,"W2790 TROUT AVE, RIB LAKE, WI 54470",7485742,,Government,-90.187339,45.265577,2020 Spring Primary
TAYLOR COUNTY,TOWN OF GROVER,Ward 1,GROVER TOWN HALL,"W11062 2ND ST, MEDFORD, WI 54451-8921",7857872,,Government,-90.616019,45.204393,2020 Spring Primary
TAYLOR COUNTY,TOWN OF HAMMEL,Wards 1-2,HAMMEL TOWN HALL,"W8792 CENTER AVE, MEDFORD, WI 54451-8528",7857603,,Government,-90.493981,45.161945,2020 Spring Primary
TAYLOR COUNTY,TOWN OF HOLWAY,Ward 1,HOLWAY TOWN HALL,"W8581 COUNTY ROAD A, CURTISS, WI 54422",2294509,,Government,-90.484487,45.073934,2020 Spring Primary
TAYLOR COUNTY,TOWN OF JUMP RIVER,Ward 1,JUMP RIVER COMMUNITY CENTER,"W14751 RIVER ST, GILMAN, WI 54433",6685370,,Government,-90.800575,45.351746,2020 Spring Primary
TAYLOR COUNTY,TOWN OF LITTLE BLACK,Wards 1-2,LITTLE BLACK TOWN HALL,"W6022 COUNTY ROAD A, MEDFORD, WI 54451-9789",7482506,,Government,-90.356124,45.076768,2020 Spring Primary
TAYLOR COUNTY,TOWN OF MAPLEHURST,Ward 1,MAPLEHURST TOWN HALL,"N373 COUNTY ROAD T, WITHEE, WI 54498",2294660,,Government,-90.598394,45.044496,2020 Spring Primary
TAYLOR COUNTY,TOWN OF MCKINLEY,Ward 1,JUMP RIVER COMMUNITY CENTER,"W14751 RIVER ST, GILMAN, WI 54433",6685370,,Government,-90.800575,45.351746,2020 Spring Primary
TAYLOR COUNTY,TOWN OF MEDFORD,Wards 1-3,MEDFORD TOWN HALL,"W6462 CENTER AVE, MEDFORD, WI 54451",715-748-3426,,Government,-90.36312148,45.16284026,2020 Spring Primary
TAYLOR COUNTY,TOWN OF MOLITOR,Ward 1,MOLITOR TOWN HALL,"N5188 DIVISION DR, MEDFORD, WI 54451-8941",715-785-7824,,Government,-90.493739,45.218501,2020 Spring Primary
TAYLOR COUNTY,TOWN OF PERSHING,Ward 1,PERSHING TOWN HALL,"W16670 COUNTY ROAD M, GILMAN, WI 54433",6685777,,Government,-90.897749,45.25289,2020 Spring Primary
TAYLOR COUNTY,TOWN OF RIB LAKE,Wards 1-2,RIB LAKE TOWN HALL,"W2382 STATE HIGHWAY 102, RIB LAKE, WI 54470",715-427-3635,,Government,-90.16738,45.324058,2020 Spring Primary
TAYLOR COUNTY,TOWN OF ROOSEVELT,Ward 1,ROOSEVELT TOWN HALL,"N1219 WEST ST, LUBLIN, WI 54447-9625",6693599,,Government,-90.726685,45.075853,2020 Spring Primary
TAYLOR COUNTY,TOWN OF TAFT,Ward 1,TAFT TOWN HALL,"W16018 COUNTY ROAD F, THORP, WI 54771-9346",715-669-3439,,Government,-90.861464,45.075333,2020 Spring Primary
TAYLOR COUNTY,TOWN OF WESTBORO,Ward 1,WESTBORO COMMUNITY CENTER,"N8855 2ND ST, WESTBORO, WI 54490-9441",715-427-3566,,Government,-90.298633,45.353858,2020 Spring Primary
TAYLOR COUNTY,VILLAGE OF GILMAN,Ward 1,GILMAN MUNICIPAL BUILDING,"380 E MAIN, GILMAN, WI 54433",715-447-8650,,Government,-90.809513,45.16618,2020 Spring Primary
TAYLOR COUNTY,VILLAGE OF LUBLIN,Ward 1,LUBLIN VILLAGE HALL,"N1217 RAILROAD ST, LUBLIN, WI 54447-9746",715-669-7229,,Government,-90.723961,45.07563,2020 Spring Primary
TAYLOR COUNTY,VILLAGE OF RIB LAKE,Ward 1,RIB LAKE VILLAGE HALL,"655 PEARL ST, RIB LAKE, WI 54470-0205",715-427-5404,,Government,-90.205893,45.317278,2020 Spring Primary
TAYLOR COUNTY,VILLAGE OF STETSONVILLE,Ward 1,STETSONVILLE LIBRARY,"105 N GERSHWIN ST, STETSONVILLE, WI 54480-9562",715-678-2126,,Government,-90.312244,45.077253,2020 Spring Primary
TREMPEALEAU COUNTY,CITY OF ARCADIA,Wards 1-3,ARCADIA SENIOR COMMUNITY CENTER,"401 W MAIN ST, ARCADIA, WI 54612-1260",,,Other,-91.503193,44.252594,2020 Spring Primary
TREMPEALEAU COUNTY,CITY OF BLAIR,Wards 1-3,BLAIR CITY HALL,"122 URBERG ST, BLAIR, WI 54616-6300",608-989-2517,,Government,-91.233513,44.29393,2020 Spring Primary
TREMPEALEAU COUNTY,CITY OF GALESVILLE,Wards 1-3,GALESVILLE PUBLIC LIBRARY,"16787 S MAIN ST, GALESVILLE, WI 54630-7299",608-582-2475,COMMUNITY ROOM,Government,-91.349324,44.081889,2020 Spring Primary
TREMPEALEAU COUNTY,CITY OF INDEPENDENCE,Wards 1-3,INDEPENDENCE CITY HALL,"23688 ADAMS ST, INDEPENDENCE, WI 54747-8094",715-985-3055,,Government,-91.421663,44.357551,2020 Spring Primary
TREMPEALEAU COUNTY,CITY OF OSSEO,Wards 1-3,OSSEO CITY HALL,"13712 8TH ST, OSSEO, WI 54758-8774",715-597-2207,,Government,-91.222258,44.578448,2020 Spring Primary
TREMPEALEAU COUNTY,CITY OF WHITEHALL,Wards 1-3,WHITEHALL FIRE STATION,"36260 TOWER DR, WHITEHALL, WI 54773-8524",,,Government,-91.332574,44.367565,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF ALBION,Wards 1-2,ALBION TOWN HALL,"52875 COUNTY ROAD Y, ELEVA, WI 54738",715-287-3212,,Government,-91.473031,44.567718,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF ARCADIA,Wards 1-4,ARCADIA TOWN HALL,"W26051 STATE ROAD 95, ARCADIA, WI 54612-8200",608-323-3470,,Government,-91.469612,44.250729,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF BURNSIDE,Wards 1-2,BURNSIDE TOWN HALL,"W24152 STARWOOD LN, INDEPENDENCE, WI 54747",(715) 308-3008,,Government,-91.432082,44.350096,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF CALEDONIA,Wards 1-2,CALEDONIA TOWN HALL,"N14399 COUNTY ROAD M, GALESVILLE, WI 54630",(608) 865-0239,,Government,-91.371628,44.048318,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF CHIMNEY ROCK,Ward 1,CHIMNEY ROCK TOWN HALL,"N43299 CHURCH RD, STRUM, WI 54770",715-985-2221,,Government,-91.417524,44.469495,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF DODGE,Ward 1,DODGE TOWN HALL,"W29861 BAMBENEK ST, DODGE, WI 54625-4302",608-539-2881,,Government,-91.550131,44.132224,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF ETTRICK,Wards 1-2,Ettrick Town Hall,"22734 WEST AVE, ETTRICK, WI 54627-7742",,,Government,-91.271835,44.167767,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF GALE,Wards 1-3,GALE TOWN HALL,"20037 GIBSON ST, GALESVILLE, WI 54630",608-582-9933,,Government,-91.351945,44.081203,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF HALE,Ward 1,HALE TOWN HALL,"N42111 COUNTY ROAD O, WHITEHALL, WI 54773",,,Government,-91.30567,44.452688,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF LINCOLN,Wards 1-2,LINCOLN TOWN HALL,"W20774 STATE RD 121, WHITEHALL, WI 54773",715-985-3038,,Government,-91.362884,44.370391,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF PIGEON,Wards 1-2,PIGEON TOWN HALL,"N39631 FULLER COULEE RD, WHITEHALL, WI 54773-2000",715-983-5883,,Government,-91.219834,44.41652,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF PRESTON,Wards 1-3,PRESTON TOWN HALL,"101 W BROADWAY ST, BLAIR, WI 54616-9367",608-989-2133,,Government,-91.231895,44.294406,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF SUMNER,Ward 1,SUMNER TOWN HALL,"13424 5TH ST, OSSEO, WI 54758-4600",,,Government,-91.232584,44.57599,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF TREMPEALEAU,Wards 1-2,TOWN OF TREMPEALEAU TOWN HALL,"W24854 STATE ROAD 54 93, GALESVILLE, WI 54630-8243",(608) 539-2901,,Government,-91.448091,44.070498,2020 Spring Primary
TREMPEALEAU COUNTY,TOWN OF UNITY,Wards 1-2,UNITY TOWN HALL,"N50241 COUNTY ROAD D, STRUM, WI 54770-7837",715-695-3348,,Government,-91.388755,44.571061,2020 Spring Primary
TREMPEALEAU COUNTY,VILLAGE OF ELEVA,Ward 1,ELEVA VILLAGE HALL,"25952 E MONDOVI ST, ELEVA, WI 54738-9450",715-287-4615,,Government,-91.467667,44.575789,2020 Spring Primary
TREMPEALEAU COUNTY,VILLAGE OF ETTRICK,Ward 1,ETTRICK VILLAGE HALL,"22864 N MAIN ST, ETTRICK, WI 54627-9804",608-525-5445,,Government,-91.268288,44.169536,2020 Spring Primary
TREMPEALEAU COUNTY,VILLAGE OF PIGEON FALLS,Ward 1,PIGEON VILLAGE OFFICE,"40185 WINSAND DR DR4, PIGEON FALLS, WI 54760",715-983-2214,,Government,-91.209567,44.42524,2020 Spring Primary
TREMPEALEAU COUNTY,VILLAGE OF STRUM,Wards 1-2,STRUM VILLAGE HALL,"202 5TH AVE S, STRUM, WI 54770-7901",715-695-3601,,Government,-91.39221,44.549743,2020 Spring Primary
TREMPEALEAU COUNTY,VILLAGE OF TREMPEALEAU,Wards 1-2,TREMPEALEAU COMMUNITY CENTER,"24455 3RD ST, TREMPEALEAU, WI 54661-9155",(608) 534-6434,,Government,-91.441492,44.005363,2020 Spring Primary
VERNON COUNTY,CITY OF HILLSBORO,Wards 1-4,HILLSBORO CITY HALL,"123 MECHANIC ST, HILLSBORO, WI 54634-4342",608-489-2521,,Government,-90.339692,43.651911,2020 Spring Primary
VERNON COUNTY,CITY OF VIROQUA,Wards 1-9,CHURCH OF CHRIST,"825 NELSON PKWY, VIROQUA, WI 54665",608-637-7154,Fellowship hall/banquet room,Religious,-90.882022,43.564852,2020 Spring Primary
VERNON COUNTY,CITY OF WESTBY,Wards 1-5,WESTBY COMMUNITY CENTER,"206 S MAIN ST, WESTBY, WI 54667-1308",608-634-2699,,Government,-90.858362,43.652903,2020 Spring Primary
VERNON COUNTY,TOWN OF BERGEN,Wards 1-3,BERGEN TOWN HALL,"N2094 PROKSCH COULEE RD, STODDARD, WI 54658",608-457-2461,,Government,-91.193852,43.665653,2020 Spring Primary
VERNON COUNTY,TOWN OF CHRISTIANA,Wards 1-2,CHRISTIANA TOWN HALL,"505 SAUGSTAD RD, WESTBY, WI 54667",608-634-4184,,Government,-90.858647,43.667823,2020 Spring Primary
VERNON COUNTY,TOWN OF CLINTON,Wards 1-2,CLINTON TOWN HALL,"S1299 COUNTY ROAD D, CASHTON, WI 54619-6155",608-654-5954,,Government,-90.72979,43.696648,2020 Spring Primary
VERNON COUNTY,TOWN OF COON,Wards 1-2,COON TOWN HALL,"S1770 TOWN HALL LN, WESTBY, WI 54667",608-634-3624,,Government,-90.939703,43.664948,2020 Spring Primary
VERNON COUNTY,TOWN OF FOREST,Ward 1,FOREST TOWN GARAGE,"E15784 STATE HIGHWAY 33, HILLSBORO, WI 54634",608-489-2608,,Government,-90.468289,43.671383,2020 Spring Primary
VERNON COUNTY,TOWN OF FRANKLIN,Wards 1-2,FRANKLIN TOWN HALL,"S6635 US HIGHWAY 27, VIROQUA, WI 54665",608-675-3259,,Government,-90.905694,43.490996,2020 Spring Primary
VERNON COUNTY,TOWN OF GENOA,Wards 1-2,GENOA TOWN SHOP,"S5165 S CREEK RD, GENOA, WI 54632-8796",608-689-2510,,Government,-91.148335,43.544537,2020 Spring Primary
VERNON COUNTY,TOWN OF GREENWOOD,Ward 1,GREENWOOD TOWN HALL,"S4105 COUNTY HIGHWAY C, HILLSBORO, WI 54634-3032",608-489-3584,,Government,-90.362409,43.58257,2020 Spring Primary
VERNON COUNTY,TOWN OF HAMBURG,Wards 1-2,HAMBURG TOWN HALL,"S1594 COUNTY HWY K, CHASEBURG, WI 54621",608-689-2782,,Government,-91.10023,43.669711,2020 Spring Primary
VERNON COUNTY,TOWN OF HARMONY,Wards 1-3,HARMONY TOWN HALL,"E2905 NEWTON RD, GENOA, WI 54632",608-483-2446,,Government,-91.107118,43.589296,2020 Spring Primary
VERNON COUNTY,TOWN OF HILLSBORO,Wards 1-3,HILLS MANOR,"118 MADISON ST, HILLSBORO, WI 54634-9021",608-489-3464,,Business,-90.33714,43.65412,2020 Spring Primary
VERNON COUNTY,TOWN OF JEFFERSON,Wards 1-4,JEFFERSON TOWN HALL,"S4020 COUNTY ROAD B, VIROQUA, WI 54665",608-637-2372,,Government,-90.940827,43.584209,2020 Spring Primary
VERNON COUNTY,TOWN OF KICKAPOO,Ward 1,KICKAPOO TOWN HALL,"120 W CHARLES ST, READSTOWN, WI 54652-7700",608-629-5848,,Government,-90.760521,43.449564,2020 Spring Primary
VERNON COUNTY,TOWN OF LIBERTY,Ward 1,LIBERTY TOWN HALL,"E10491 GORE HOLLOW RD, VIOLA, WI 54664-8015",608-637-7154,,Government,-90.730676,43.516646,2020 Spring Primary
VERNON COUNTY,TOWN OF STARK,Wards 1-2,STARK TOWN HALL,"S3803 CORPS RD, LA FARGE, WI 54639-8001",608-625-2771,,Government,-90.639887,43.592319,2020 Spring Primary
VERNON COUNTY,TOWN OF STERLING,Ward 1,STERLING TOWN HALL,"E4621 STATE HIGHWAY 82, VIROQUA, WI 54665",608-675-3456,,Government,-91.020466,43.466143,2020 Spring Primary
VERNON COUNTY,TOWN OF UNION,Wards 1-3,UNION TOWN HALL,"E15175 STATE ROAD 82, HILLSBORO, WI 54634",608-489-2950,,Government,-90.498127,43.596272,2020 Spring Primary
VERNON COUNTY,TOWN OF VIROQUA,Wards 1-4,VIROQUA TOWN HALL,"E7560A COUNTY ROAD BB, VIROQUA, WI 54665",608-637-3944,,Government,-90.876311,43.574998,2020 Spring Primary
VERNON COUNTY,TOWN OF WEBSTER,Wards 1-2,WEBSTER TOWN HALL,"E10614 STATE HIGHWAY 82, LA FARGE, WI 54639",608-625-4568,,Government,-90.725043,43.591957,2020 Spring Primary
VERNON COUNTY,TOWN OF WHEATLAND,Ward 1,WHEATLAND COMMUNITY CENTER,"E2177 STATE HIGHWAY 82, DE SOTO, WI 54624-6415",608-648-2600,,Government,-91.144677,43.472085,2020 Spring Primary
VERNON COUNTY,TOWN OF WHITESTOWN,Ward 1,WHITESTOWN TOWN HALL,"S1701 SANDHILL RD, LA FARGE, WI 54639-8699",608-625-2685,,Government,-90.64757,43.666764,2020 Spring Primary
VERNON COUNTY,VILLAGE OF CHASEBURG,Ward 1,CHASEBURG VILLAGE HALL,"400 DEPOT ST, CHASEBURG, WI 54621",608-483-2660,,Government,-91.093586,43.658312,2020 Spring Primary
VERNON COUNTY,VILLAGE OF COON VALLEY,Ward 1,COON VALLEY VILLAGE HALL,"108 ROOSEVELT ST, COON VALLEY, WI 54623-8359",608-452-3139,,Government,-91.017111,43.701824,2020 Spring Primary
VERNON COUNTY,VILLAGE OF DE SOTO,Ward 1,DE SOTO VILLAGE OFFICE,"115 HOUGHTON ST, DE SOTO, WI 54624-3201",608-648-2700,,Government,-91.198153,43.423007,2020 Spring Primary
VERNON COUNTY,VILLAGE OF GENOA,Ward 1,VILLAGE OF GENOA FIRE STATION,"126 MAIN ST, GENOA, WI 54632-8877",608-689-2151,,Government,-91.22502,43.578596,2020 Spring Primary
VERNON COUNTY,VILLAGE OF LA FARGE,Ward 1,LA FARGE EMERGENCY SERVICES BUILDING,"201 S CHERRY ST, LA FARGE, WI 54639",608-625-4422,,Government,-90.632296,43.573712,2020 Spring Primary
VERNON COUNTY,VILLAGE OF ONTARIO,Ward 1,ONTARIO FIRE STATION/MUNICIPAL BUILDING,"205 STATE ST, ONTARIO, WI 54651-3002",608-337-4381,,Government,-90.592348,43.723062,2020 Spring Primary
VERNON COUNTY,VILLAGE OF READSTOWN,Ward 1,READSTOWN MUNICIPAL BUILDING,"116 N 4TH ST, READSTOWN, WI 54652-7070",608-629-5627,,Government,-90.75912,43.449853,2020 Spring Primary
VERNON COUNTY,VILLAGE OF STODDARD,Ward 1,STODDARD VILLAGE HALL,"180 N MAIN ST, STODDARD, WI 54658-9530",4572136,,Government,-91.218684,43.663559,2020 Spring Primary
VERNON COUNTY,VILLAGE OF VIOLA,Ward 1,VIOLA VILLAGE HALL,"106 W WISCONSIN ST, VIOLA, WI 54664-7073",608-627-1831,BOARD ROOM,Government,-90.668966,43.508485,2020 Spring Primary
VILAS COUNTY,CITY OF EAGLE RIVER,Wards 1-5,EAGLE RIVER CITY HALL,"525 MAPLE ST, EAGLE RIVER, WI 54521",715-479-8682,,Government,-89.245358,45.918596,2020 Spring Primary
VILAS COUNTY,TOWN OF ARBOR VITAE,Wards 1-7,ARBOR VITAE TOWN HALL,"10675 BIG ARBOR VITAE DR, ARBOR VITAE, WI 54568-9707",715-356-3120,,Government,-89.66242,45.919717,2020 Spring Primary
VILAS COUNTY,TOWN OF BOULDER JUNCTION,Wards 1-2,BOULDER JUNCTION COMMUNITY CENTER,"5386 PARK ST, BOULDER JUNCTION, WI 54512-9605",715-385-2220,,Government,-89.64177,46.106535,2020 Spring Primary
VILAS COUNTY,TOWN OF CLOVERLAND,Wards 1-2,CLOVERLAND TOWN HALL,"5860 PERCH LAKE RD, EAGLE RIVER, WI 54521-9774",715-479-2392,,Government,-89.33295,45.916583,2020 Spring Primary
VILAS COUNTY,TOWN OF CONOVER,Wards 1-2,CONOVER TOWN HALL,"4665 COUNTY ROAD K E, CONOVER, WI 54519-9401",715-479-8688,,Government,-89.250653,46.050569,2020 Spring Primary
VILAS COUNTY,TOWN OF LAC DU FLAMBEAU,Wards 1-7,LAC DU FLAMBEAU TOWN HALL,"109 OLD ABE RD, LAC DU FLAMBEAU, WI 54538-9386",715-588-3358,,Government,-89.880523,45.977223,2020 Spring Primary
VILAS COUNTY,TOWN OF LAND O-LAKES,Ward 1,LAND O'LAKES TOWN HALL,"4331 COUNTY ROAD B, LAND O LAKES, WI 54540-9635",715-547-3255,,Government,-89.22246,46.160615,2020 Spring Primary
VILAS COUNTY,TOWN OF LINCOLN,Wards 1-5,LINCOLN TOWN HALL,"1205 SUNDSTEIN RD, EAGLE RIVER, WI 54521",715-479-7000,,Government,-89.26009,45.9128,2020 Spring Primary
VILAS COUNTY,TOWN OF MANITOWISH WATERS,Ward 1,MANITOWISH WATERS TOWN HALL,"5733 AIRPORT RD, MANITOWISH WATERS, WI 54545",715-543-8400,,Government,-89.87551,46.124507,2020 Spring Primary
VILAS COUNTY,TOWN OF PHELPS,Wards 1-2,PHELPS FIRE HALL,"4499 TOWN HALL RD, PHELPS, WI 54554-9273",715-545-2270,,Government,-89.08444,46.064415,2020 Spring Primary
VILAS COUNTY,TOWN OF PLUM LAKE,Wards 1-2,PLUM LAKE TOWN HALL,"8755 LAKE ST, SAYNER, WI 54560-9701",715-542-4039,,Government,-89.530057,45.992803,2020 Spring Primary
VILAS COUNTY,TOWN OF PRESQUE ISLE,Ward 1,PRESQUE ISLE TOWN HALL,"8306 SCHOOL LOOP RD, PRESQUE ISLE, WI 54557",715-686-2725,,Government,-89.726941,46.248865,2020 Spring Primary
VILAS COUNTY,TOWN OF ST. GERMAIN,Wards 1-2,ST GERMAIN COMMUNITY CENTER,"545 STATE HIGHWAY 155, ST. GERMAIN, WI 54558-9600",715-542-3813,,Government,-89.488499,45.913936,2020 Spring Primary
VILAS COUNTY,TOWN OF WASHINGTON,Wards 1-3,WASHINGTON TOWN HALL,"2301 TOWN HALL RD, EAGLE RIVER, WI 54521",715-479-8091,,Government,-89.217548,45.964183,2020 Spring Primary
