"POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"PANOLA","10257","WALNUT SPRINGS BAPTIST CHURCH FELLOWSHIP HALL","39"
"PANOLA","10251","WOODS COMMUNITY HOUSE","60"
"PARKER","14126","B ROOM","371"
"PARKER","90700","BACK ROOM OF GYM","368"
"PARKER","14178","COMMUNITY CENTER","193"
"PARKER","10285","COMMUNITY ROOM","359"
"PARKER","10292","COMMUNITY ROOM","320"
"PARKER","10265","COMMUNITY ROOM","427"
"PARKER","10303","CONFERENCE ROOM","152"
"PARKER","10266","COUNCIL CHAMBERS","242"
"PARKER","32607","COURT ROOM","479"
"PARKER","10269","COURT ROOM","289"
"PARKER","19065","COURT ROOM","409"
"PARKER","10298","COURT ROOM","527"
"PARKER","10267","COURTROOM","432"
"PARKER","10271","CTR ROOM B","172"
"PARKER","32736","DAY ROOM","161"
"PARKER","20214","DINING AREA","151"
"PARKER","10270","FAMILY LIFE CENTER","221"
"PARKER","10262","FELLOWSHIP HALL","479"
"PARKER","10280","FELLOWSHIP HALL","240"
"PARKER","32243","FELLOWSHIP HALL","213"
"PARKER","10278","FELLOWSHIP HALL","113"
"PARKER","25426","FELLOWSHIP HALL","102"
"PARKER","10286","FELLOWSHIP HALL","231"
"PARKER","10279","FELLOWSHIP HALL","86"
"PARKER","10282","GREAT HALL","223"
"PARKER","14180","GYM","938"
"PARKER","10272","GYM","164"
"PARKER","90587","JOHNSON ROOM","183"
"PARKER","14323","LIFE GROUP ROOM","250"
"PARKER","10290","LOBBY OF GYM","231"
"PARKER","89729","MEETING ROOM","121"
"PARKER","14373","OLD FELLOWSHIP HALL","197"
"PARKER","93969","SANCTUARY","391"
"PARKER","10304","SANCTUARY","333"
"PARKER","32737","TRAINING ROOM","357"
"PARKER","10301","YOUTH BUILDING","256"
"PARKER","14185","YOUTH ROOM","245"
"PARMER","23940","FELLOWSHIP HALL","77"
"PARMER","91317","FRIONA SENIOR CITIZENS' CENTER","315"
"PARMER","10309","MAIN ENTRANCE","158"
"PARMER","10308","MAIN ENTRANCE","30"
"PARMER","10306","MAIN ENTRANCE","67"
"PARMER","10310","MAIN ENTRANCE","52"
"PECOS","10319","COYANOSA COMMUNITY CENTER","15"
"PECOS","21889","FORT STOCKTON","142"
"PECOS","10322","FORT STOCKTON PUBLIC LIBRARY","30"
"PECOS","10321","IMPERIAL COMMUNITY CENTER","28"
"PECOS","16505","IRAAN SENIOR CITIZEN CENTER","85"
"PECOS","10318","OLD SCHOOLHOUSE","26"
"PECOS","10320","RURAL COMMUNITY HALL","89"
"PECOS","10314","SENIOR CITIZENS CENTER","165"
"PECOS","10316","SHEFFIELD COMMUNITY CENTER","48"
"POLK","13140","101 WEST CHURCH, FIRST FLOOR","53"
"POLK","10340","1102 MLK DR","43"
"POLK","10331","13990 OLD HWY 35 N","84"
"POLK","10327","1406 FM 3277","256"
"POLK","10328","14111 US HWY 190 W","381"
"POLK","10342","159 CARE CENTER DR","112"
"POLK","10339","2450 FM 2457","149"
"POLK","25083","2590 190 WEST, LIVINGSTON","112"
"POLK","10324","3036 FM 2610","89"
"POLK","10334","571 STATE PARK RD #56","1"
"POLK","10333","707 EAST BARNUM LOOP","49"
"POLK","10335","9199 FM 1276","101"
"POLK","20609","CORRIGAN CITY HALL","209"
"POLK","90102","ELECTION DAY","149"
"POLK","90103","ELECTION DAY","389"
"POLK","15126","ESCAPEE'S ACTIVITY CENTER 1","122"
"POLK","15151","GOODRICH ISD ADMIN BLDG","199"
"POLK","15131","LEGGETT ISD 1","1"
"POTTER","88903","BIVINS ROOM","209"
"POTTER","31548","BOARDROOM","122"
"POTTER","89969","DRY LAB","210"
"POTTER","90815","EAST ENTRANCE - RM. R11","304"
"POTTER","88906","FAMILY LIFE CENTER","249"
"POTTER","88900","FAMILY WORSHIP CENTER","374"
"POTTER","88902","FOYER","843"
"POTTER","88904","FOYER","378"
"POTTER","89631","MAIN","5"
"POTTER","88897","MAIN","120"
"POTTER","88909","MAIN","294"
"POTTER","89573","MAIN","470"
"POTTER","10355","MAIN ENTRANCE","68"
"POTTER","33334","SENIOR CENTER","67"
"POTTER","89344","THE TREE HOUSE ROOM","752"
"POTTER","88901","WORSHIP CENTER FOYER","440"
"PRESIDIO","94550","MARFA","47"
"PRESIDIO","10371","NEW ADDITION","11"
"PRESIDIO","94658","NEXT TO SANTA TERESA CHURCH","6"
"PRESIDIO","24327","PRESIDIO ISD","7"
"RANDALL","22614","CENTRAL WEST ENTRANCE HALLWAY","672"
"RANDALL","10403","CONFERENCE ROOM","370"
"RANDALL","10387","ELECTION ROOM","938"
"RANDALL","14387","ELECTION ROOM","1250"
"RANDALL","10393","FOYER","707"
"RANDALL","23693","FOYER","601"
"RANDALL","16280","GYM","820"
"RANDALL","16277","GYM","360"
"RANDALL","20720","GYM","701"
"RANDALL","25068","GYM","430"
"RANDALL","10401","GYMNASIUM","770"
"RANDALL","10383","LIBRARY","657"
"RANDALL","16646","PALO DURO ROOM","1186"
"REAGAN","91015","REAGAN COUNTY COMMUNITY BUILDING","269"
"REAL","94215","AMERICAN LEGION HALL","88"
"REAL","94218","COUNTY HOUSE","51"
"REAL","94216","COURTROOM","82"
"REAL","94219","LEAKEY SENIOR CENTER","50"
"REAL","94217","SENIOR CENTER","80"
"RED RIVER","12938","ANNONA METHODIST CHURCH","49"
"RED RIVER","89996","AVERY 1ST BAPTIST CHURCH","109"
"RED RIVER","32214","BOGATA COMMUNITY CENTER","319"
"RED RIVER","94533","CLARKSVILLE 1ST BAPTIST CHURCH","66"
"RED RIVER","89995","CLARKSVILLE CITY HALL","74"
"RED RIVER","22761","DETROIT FIRST BAPT CHURCH","138"
"RED RIVER","10427","FELLOWSHIP HALL","94"
"RED RIVER","14871","FELLOWSHIP HALL","101"
"RED RIVER","26964","LEESVILLE BAPTIST CHURCH","68"
"RED RIVER","10421","RED RIVER COUNTY LIBRARY","90"
"REEVES","19125","BALMORHEA COMMUNITY CENTER","20"
"REEVES","11973","REEVES CIVIC CENTER","29"
"REFUGIO","90530","PRECINCT 2","215"
"REFUGIO","10457","PRECINCT 2A","45"
"REFUGIO","10458","PRECINCT 2B","47"
"REFUGIO","10454","PRECINCT 3","219"
"REFUGIO","10459","PRECINCT 4A","63"
"REFUGIO","10460","PRECINCT 4B","56"
"ROBERTS","94451","WAYSIDE RED SCHOOL BUILDING","50"
"ROBERTSON","19405","BLOODWORTH CENTER","152"
"ROBERTSON","10480","CHRISTIAN FAITH CENTER","46"
"ROBERTSON","19878","EASTERLY FIRE STATION","47"
"ROBERTSON","19401","FIRE STATION","103"
"ROBERTSON","10474","HARDING ROAD BORING","195"
"ROBERTSON","10477","HOLLY CHURCH","25"
"ROBERTSON","19407","JP#4","160"
"ROBERTSON","19862","MAIN ROOM","159"
"ROBERTSON","19877","MEETING ROOM","92"
"ROBERTSON","10478","NEW BADEN COMMUNITY CENTER","90"
"ROBERTSON","10471","PRIDGEON COMMUNITY CENTER","316"
"ROBERTSON","19861","TEAL CENTER","16"
"ROCKWALL","93847","FATE","603"
"ROCKWALL","93845","HEATH","574"
"ROCKWALL","93849","MCLENDON CHISHOLM","639"
"ROCKWALL","94083","ROCKWALL","227"
"ROCKWALL","94076","ROCKWALL","307"
"ROCKWALL","94073","ROCKWALL","404"
"ROCKWALL","93848","ROCKWALL","590"
"ROCKWALL","94082","ROCKWALL","263"
"ROCKWALL","94077","ROCKWALL","317"
"ROCKWALL","94081","ROCKWALL","181"
"ROCKWALL","94075","ROCKWALL","386"
"ROCKWALL","94080","ROCKWALL","54"
"ROCKWALL","94079","ROCKWALL","19"
"ROCKWALL","94078","ROWLETT","188"
"ROCKWALL","94074","ROWLETT","257"
"ROCKWALL","94085","ROYSE CITY","262"
"ROCKWALL","94084","ROYSE CITY","114"
"RUNNELS","10503","BALLINGER CITY HALL","119"
"RUNNELS","10502","BALLINGER COMMUNITY CENTER","153"
"RUNNELS","10498","COMMUNITY ROOM","270"
"RUNNELS","25241","ELM CREEK GRAIN","14"
"RUNNELS","10505","FIRE STATION","103"
"RUNNELS","10496","RUNNELS COUNTY ELECTION OFFICE","220"
"RUNNELS","19791","WEATHERBY HALL","184"
"RUNNELS","92891","WINTERS, TX","141"
"RUSK","10519","COUNTY VOTING BOX","202"
"RUSK","10525","COUNTY VOTING BOX","121"
"RUSK","10513","COUNTY VOTING BOX","229"
"RUSK","10516","EVENT ROOM","600"
"RUSK","89339","FELLOWSHIP HALL","751"
"RUSK","89601","FELLOWSHIP HALL","269"
"RUSK","10526","MAIN OFFICE","269"
"RUSK","10521","MT ENTERPRISE COMMUNITY CENTER","433"
"RUSK","10523","MULTIPURPOSE BUILDING","617"
"RUSK","10509","NEW LONDON COMMUNITY CENTER","295"
"RUSK","10507","OVERTON COMMUNITY CENTER","251"
"RUSK","33258","SHERMAN R SMITH COMMUNITY CENTER","427"
"SABINE","10531","ENTRANCE HALLWAY","61"
"SABINE","10532","FELLOWSHIP AND REC. ROOM","241"
"SABINE","10527","FELLOWSHIP BUILDING","235"
"SABINE","14996","FELLOWSHIP HALL","223"
"SABINE","10530","FELLOWSHIP ROOM","264"
"SABINE","10535","FELLOWSHIP ROOM","14"
"SABINE","10533","FRONT ENTERANCE FRONT MEETING ROOM","99"
"SABINE","88954","LIFE CENTER","67"
"SAN AUGUSTINE","28566","BASEMENT","55"
"SAN AUGUSTINE","10544","COMMUNITY CENTER","99"
"SAN AUGUSTINE","10542","FELLOWSHIP HALL","70"
"SAN AUGUSTINE","10541","FELLOWSHIP HALL","83"
"SAN AUGUSTINE","16308","FELLOWSHIP HALL","60"
"SAN AUGUSTINE","10546","FELLOWSHIP HALL","98"
"SAN AUGUSTINE","16309","FELLOWSHIP HALL","122"
"SAN AUGUSTINE","10537","GYM LOBBY","199"
"SAN AUGUSTINE","10545","OLD SANCTUARY","2"
"SAN AUGUSTINE","10538","OLD SANCTUARY","29"
"SAN AUGUSTINE","10539","SENIOR CITIZENS BLDG.","29"
"SAN JACINTO","23825","ELECTION DAY","2125"
"SAN PATRICIO","93952","ANNEX BLDG","247"
"SAN PATRICIO","28987","BALLROOM","446"
"SAN PATRICIO","94070","BALLROOM","708"
"SAN PATRICIO","94069","BOARD ROOM","189"
"SAN PATRICIO","93949","CIVIC CENTER","435"
"SAN PATRICIO","93951","COMMUNITY CENTER","157"
"SAN PATRICIO","94068","COMMUNITY ROOM","438"
"SAN PATRICIO","94654","COUNSEL ROOM","26"
"SAN PATRICIO","94071","RECREATION ROOM","14"
"SAN PATRICIO","93950","TRAINING ROOM","141"
"SAN SABA","30269","ANNEX","119"
"SAN SABA","30268","FELLOWSHIP HALL","500"
"SAN SABA","33077","RICHLAND SPRINGS","195"
"SCHLEICHER","16350","HEAD START BUILDING - ROOM A","111"
"SCHLEICHER","27568","REPUBLICAN PRIMARY","144"
"SCURRY","12914","1806 25TH ST.","284"
"SCURRY","94656","ARMORY","249"
"SCURRY","21074","HERMLEIGH HIGH SCHOOL","68"
"SCURRY","10588","NORTH SIDE COLISEUM","109"
"SCURRY","89346","ROY SALLEE GYM","108"
"SCURRY","10580","SCURRY CO LIBRARY","238"
"SCURRY","10585","SOUTH SIDE COLISEUM","126"
"SHACKELFORD","93918","225 S MAIN ST  ALBANY, TEXAS","294"
"SHACKELFORD","17956","DEMPRM HASTING","6"
"SHACKELFORD","17952","DEMPRM ROCK HILL","41"
"SHACKELFORD","10590","MORAN COMMUNITY CENTER","48"
"SHELBY","10605","AMERICAN STATE BANK ANNEX","318"
"SHELBY","10596","CENTER COMMUNITY HOUSE","201"
"SHELBY","10594","CHURCH OF CHRIST","282"
"SHELBY","10602","DREKA PENTECOSTAL CHURCH FELLOWSHIP HALL","120"
"SHELBY","10598","EXCELSIOR SCHOOL LIBRARY","200"
"SHELBY","10603","FIRST BAPTIST CHURCH, FELLOWSHIP HALL","185"
"SHELBY","12208","FIRST UNITED METHODIST CHURCH","228"
"SHELBY","10601","FIRST UNITED METHODIST CHURCH FELLOWSHIP HALL","569"
"SHELBY","10604","FIRST UNITED METHODIST CHURCH, SCHIEDE HALL","222"
"SHELBY","33081","JOI RANCH","93"
"SHELBY","23078","LYDIA BAPTIST CHURCH FELLOWSHIP HALL","201"
"SHELBY","20692","SARDIS CEMETERY ASSOCIATION BUILDING","94"
"SHELBY","10595","SENIOR CITIZENS CENTER","145"
"SHELBY","10606","TIMPSON SCHOOL GYM FOYER","281"
"SHERMAN","17287","PRECINCT 1 CO BARN  LAUTZ (REP)","22"
"SHERMAN","17289","PRECINCT 2 COUNTY BARN (REP)","35"
"SHERMAN","94102","PRECINCT 3 COUNTY BARN (REP)","75"
"SHERMAN","17281","SHERMAN COUNTY COURTHOUSE (REP)","188"
"SOMERVELL","90550","PCT 1","236"
"SOMERVELL","32084","PCT 2","270"
"SOMERVELL","32085","PCT 3","293"
"SOMERVELL","90551","PCT 4","200"
"STARR","94485","COMM CENTER LA VICTORIA","1"
"STARR","94483","COMM CENTER SAN ISIDRO","2"
"STARR","94478","COMM PLACE 1","3"
"STARR","94477","COMMISSIONERS COURT ROOM","3"
"STARR","94480","LA CASITA","2"
"STARR","89707","MEETING ROOM","3"
"STEPHENS","10701","BISD SERVICE SUPPORT CENTER","235"
"STEPHENS","13865","CHAMBER OF COMMERCE","132"
"STEPHENS","10698","FNB SHOWCASE AND TOWER ROOM","194"
"STEPHENS","10699","PRESBYTERIAN CHURCH FELLOWSHIP HALL","250"
"STEPHENS","10702","WAYLAND VOLUNTEER FIRE DEPARTMENT","93"
"STERLING","10705","COMMISSIONER'S COURT ROOM","52"
"STERLING","17057","COMMUNITY CENTER","53"
"STERLING","17059","LIBRARY","52"
"STERLING","17060","STERLING CITY DEPOT","47"
"STONEWALL","15095","STONEWALL COUNTY COURTHOUSE","44"
"STONEWALL","17125","STONEWALL COUNTY COURTHOUSE","32"
"STONEWALL","15097","STONEWALL COUNTY COURTHOUSE","42"
"STONEWALL","13330","STONEWALL COUNTY COURTHOUSE","53"
"SUTTON","10715","CIVIC CENTER","76"
"SUTTON","12321","HALL","132"
"SUTTON","10718","SONORA FIRE STATION","54"
"SUTTON","10716","WELLNESS CENTER","88"
"SWISHER","10727","BOARDROOM","89"
"SWISHER","23255","COURTROOM","269"
"SWISHER","10722","GAYLER/EVANS ROOM","76"
"SWISHER","94191","LIBRARY","113"
"TARRANT","92204","3RD FLOOR TRAINING ROOMS 3C & 3D","1042"
"TARRANT","92060","ACTIVITY ROOM","9"
"TARRANT","92008","ACTIVITY ROOM","608"
"TARRANT","92186","ADULT EDUCATION HALLWAY","274"
"TARRANT","92231","AMENITIES CENTER","738"
"TARRANT","92215","ATRIUM","436"
"TARRANT","92126","ATRIUM","195"
"TARRANT","92190","ATRIUM AREA","367"
"TARRANT","92284","AUDITORIUM","30"
"TARRANT","92246","AUDITORIUM","156"
"TARRANT","92028","AUDITORIUM","242"
"TARRANT","92036","AUDITORIUM","11"
"TARRANT","92064","AUDITORIUM","213"
"TARRANT","92071","AUDITORIUM","22"
"TARRANT","92222","AUDITORIUM","116"
"TARRANT","92128","AUDITORIUM FOYER","158"
"TARRANT","92111","BACK LOBBY","555"
"TARRANT","92006","BANQUET ROOMS","591"
"TARRANT","92119","BLAIR ROOM","255"
"TARRANT","92293","BLUE AND MAIN ROOMS","709"
"TARRANT","92124","BLUE MEETING ROOM","79"
"TARRANT","92099","BOOTH HALL","527"
"TARRANT","94441","BREAKROOM","89"
"TARRANT","92221","CAFE FELLOWSHIP HALL","330"
"TARRANT","92019","CAFE OR EVENT CENTER","56"
"TARRANT","92219","CAFETERIA/WEST PARISH HALL","217"
"TARRANT","92083","CAMPBELL HALL","151"
"TARRANT","92074","CHAPEL BUILDING","199"
"TARRANT","92244","CHISHOLM ROOM","298"
"TARRANT","92106","CLASSROOM A, B AND C","242"
"TARRANT","92232","COMMUNITY CENTER","588"
"TARRANT","92076","COMMUNITY CENTER","275"
"TARRANT","92288","COMMUNITY CLASSROOM","576"
"TARRANT","92141","COMMUNITY ROOM","598"
"TARRANT","92256","COMMUNITY ROOM","692"
"TARRANT","92227","COMMUNITY ROOM","207"
"TARRANT","92167","COMMUNITY ROOM","472"
"TARRANT","92033","COMMUNITY ROOM","259"
"TARRANT","92205","COMMUNITY ROOM","106"
"TARRANT","92275","COMMUNITY ROOM","415"
"TARRANT","92104","COMMUNITY ROOMS A & B","896"
"TARRANT","92199","CONFERENCE ROOM","882"
"TARRANT","92240","CONFERENCE ROOM","315"
"TARRANT","92086","CONFERENCE ROOM","271"
"TARRANT","92273","COUNCIL CHAMBERS","93"
"TARRANT","92136","CULTURAL HALL BASKETBALL GYMNASIUM","446"
"TARRANT","92264","EAST WING","253"
"TARRANT","92298","FAMILY HALL/GYM","270"
"TARRANT","92012","FELLOWSHIP HALL","305"
"TARRANT","92157","FELLOWSHIP HALL","790"
"TARRANT","92023","FELLOWSHIP HALL","10"
"TARRANT","92170","FELLOWSHIP HALL","273"
"TARRANT","92109","FELLOWSHIP HALL","205"
"TARRANT","92187","FELLOWSHIP HALL","327"
"TARRANT","92046","FELLOWSHIP HALL","15"
"TARRANT","92184","FELLOWSHIP HALL","324"
"TARRANT","92236","FELLOWSHIP HALL","128"
"TARRANT","92314","FELLOWSHIP HALL","240"
"TARRANT","92085","FELLOWSHIP HALL","136"
"TARRANT","92213","FELLOWSHIP HALL","414"
"TARRANT","92013","FELLOWSHIP HALL","277"
"TARRANT","92306","FELLOWSHIP HALL","401"
"TARRANT","92127","FELLOWSHIP HALL","322"
"TARRANT","92058","FELLOWSHIP HALL","97"
"TARRANT","92097","FELLOWSHIP HALL","362"
"TARRANT","92073","FELLOWSHIP HALL","105"
"TARRANT","92165","FELLOWSHIP HALL","64"
"TARRANT","92265","FELLOWSHIP HALL","67"
"TARRANT","92301","FELLOWSHIP HALL AUDITORIUM","337"
"TARRANT","92031","FELLOWSHIP HALL GYM","15"
"TARRANT","92072","FELLOWSHIP ROOM","115"
"TARRANT","92323","FINE ARTS HALLWAY NEAR ROOM A1","323"
"TARRANT","92155","FIRST FLOOR CONFERENCE ROOM","382"
"TARRANT","92143","FIRST FLOOR MEETING ROOM","553"
"TARRANT","92035","FLAGPOLE ENTRANCE HALLWAY","145"
"TARRANT","92283","FOYER","392"
"TARRANT","92105","FOYER AND SANCTUARY","203"
"TARRANT","92203","FOYER OR CAFETERIA","351"
"TARRANT","92131","FOYER OR CAFETERIA","252"
"TARRANT","92181","FRONT FOYER","240"
"TARRANT","92030","FRONT LOBBY","210"
"TARRANT","92047","FRONT ROOM","689"
"TARRANT","92095","GAME ROOM","15"
"TARRANT","92193","GATHERING ROOM","251"
"TARRANT","92048","GUS BATES GYM FOYER","316"
"TARRANT","92248","GYM","29"
"TARRANT","92021","GYM","551"
"TARRANT","92024","GYM","323"
"TARRANT","92258","GYM","38"
"TARRANT","92290","GYM","225"
"TARRANT","92263","GYM","598"
"TARRANT","92101","GYM/FAMILY LIFE CENTER","146"
"TARRANT","92120","GYMNASIUM","349"
"TARRANT","92001","GYMNASIUM","187"
"TARRANT","92299","GYMNASIUM","291"
"TARRANT","91999","GYMNASIUM","17"
"TARRANT","92077","GYMNASIUM","180"
"TARRANT","92094","GYMNASIUM","58"
"TARRANT","92202","GYMNASIUM","286"
"TARRANT","92017","GYMNASIUM","187"
"TARRANT","91994","GYMNASIUM","328"
"TARRANT","92087","GYMNASIUM","353"
"TARRANT","92163","HALLWAY","194"
"TARRANT","92102","HALLWAY","274"
"TARRANT","92034","HALLWAY","16"
"TARRANT","92014","HAZEL ROOM","40"
"TARRANT","92209","KIDS TOWN AREA","308"
"TARRANT","92195","KITCHEN AND FRONT CLASSROOM","317"
"TARRANT","92003","LARGE ACTIVITY ROOM","67"
"TARRANT","92114","LARGE CLASSROOM","94"
"TARRANT","92247","LIBRARY","315"
"TARRANT","92245","LIBRARY","119"
"TARRANT","92252","LIBRARY","428"
"TARRANT","92068","LIBRARY","39"
"TARRANT","92255","LIBRARY","36"
"TARRANT","92174","LIBRARY","269"
"TARRANT","92133","LIBRARY","213"
"TARRANT","92285","LOBBY","31"
"TARRANT","92117","LOBBY","133"
"TARRANT","92162","LOBBY","449"
"TARRANT","92082","LOBBY","149"
"TARRANT","92015","LOBBY","18"
"TARRANT","92122","LOBBY","462"
"TARRANT","92075","LOBBY","4"
"TARRANT","92226","LOBBY","267"
"TARRANT","92243","LOBBY","129"
"TARRANT","92309","LOBBY","440"
"TARRANT","92164","LOBBY","352"
"TARRANT","92269","LOBBY AND CONFERENCE ROOM","589"
"TARRANT","92318","LOBBY VESTIBULE AREA IN MAIN SANCTUARY","197"
"TARRANT","92303","LOBBY, ROOMS B & C","407"
"TARRANT","92286","LOBBY/CONFERENCE ROOM","177"
"TARRANT","92217","LOBBY/LIBRARY","116"
"TARRANT","92056","LOWER LEVEL, SUITE 100","438"
"TARRANT","92137","MAIN ENTRANCE FOYER/LOBBY","70"
"TARRANT","92168","MAIN ENTRANCE FOYER/LOBBY","430"
"TARRANT","92154","MAIN ENTRANCE FOYER/LOBBY","181"
"TARRANT","92183","MAIN ENTRANCE FOYER/LOBBY","251"
"TARRANT","92172","MAIN ENTRANCE FOYER/LOBBY","270"
"TARRANT","92138","MAIN ENTRANCE FOYER/LOBBY","418"
"TARRANT","92201","MAIN ENTRANCE FOYER/LOBBY","220"
"TARRANT","92235","MAIN ENTRANCE FOYER/LOBBY","197"
"TARRANT","92189","MAIN ENTRANCE FOYER/LOBBY","55"
"TARRANT","92233","MAIN ENTRANCE FOYER/LOBBY","92"
"TARRANT","92166","MAIN ENTRANCE FOYER/LOBBY","97"
"TARRANT","92152","MAIN ENTRANCE FOYER/LOBBY","87"
"TARRANT","92135","MAIN ENTRANCE FOYER/LOBBY","205"
"TARRANT","92249","MAIN ENTRANCE FOYER/LOBBY","83"
"TARRANT","92158","MAIN HALL-BLUE SECTION","81"
"TARRANT","92066","MAIN LOBBY","53"
"TARRANT","92234","MAIN ROOM","886"
"TARRANT","92098","MAIN ROOM","115"
"TARRANT","92078","MAIN ROOM","968"
"TARRANT","92044","MAIN ROOM","10"
"TARRANT","92319","MAIN ROOM","296"
"TARRANT","92180","MEETING ROOM","317"
"TARRANT","92287","MEETING ROOM","272"
"TARRANT","92325","MEETING ROOM","603"
"TARRANT","92115","MEETING ROOM","243"
"TARRANT","92291","MEETING ROOM","76"
"TARRANT","92308","MEETING ROOM","540"
"TARRANT","92007","MEETING ROOM","469"
"TARRANT","92029","MEETING ROOM #1","72"
"TARRANT","92016","MEETING ROOM 212 (UPSTAIRS)","1247"
"TARRANT","92229","MULTIPURPOSE ROOM","629"
"TARRANT","92261","MULTIPURPOSE ROOM","49"
"TARRANT","92121","MULTIPURPOSE ROOM","56"
"TARRANT","92022","MULTIPURPOSE ROOM #1","19"
"TARRANT","91998","MULTIPURPOSE ROOM 2","168"
"TARRANT","92144","NORTH MEETING ROOM","833"
"TARRANT","92039","OUTSIDE GYM","452"
"TARRANT","92251","PARISH HALL","247"
"TARRANT","92313","PARISH HALL","336"
"TARRANT","92151","PARISH HALL","284"
"TARRANT","92192","PERFORMANCE ART CENTER LOBBY","212"
"TARRANT","91979","PROGRAM ROOM","406"
"TARRANT","92057","PROGRAM ROOM","299"
"TARRANT","92070","ROOM 101","105"
"TARRANT","92238","ROOM 4","458"
"TARRANT","92194","SANCTUARY","465"
"TARRANT","92324","SANCTUARY","327"
"TARRANT","92178","SECOND FLOOR TRAINING ROOM","863"
"TARRANT","92315","SMALL GYM","235"
"TARRANT","92040","STEWART HALL B","922"
"TARRANT","91978","THIRD FLOOR CONFERENCE ROOM","370"
"TARRANT","92237","TRAINING ROOM","339"
"TARRANT","92317","TRAINING ROOM","513"
"TARRANT","92177","UPSTAIRS HALLWAY","527"
"TARRANT","92061","VOTING ROOM","21"
"TARRANT","92079","VOTING ROOM","512"
"TARRANT","92173","WORSHIP CENTER","131"
"TARRANT","92225","YOUTH ROOM","180"
"TAYLOR","32645","EAST ENTRANCE, MAIN LOBY","236"
"TAYLOR","89143","EDUCATION CENTER","180"
"TAYLOR","11093","FAMILY LIFE CENTER","395"
"TAYLOR","32934","FAMILY LIFE CENTER","416"
"TAYLOR","11085","FAMILY LIFE CENTER","161"
"TAYLOR","32935","FAMILY LIFE CENTER","129"
"TAYLOR","11100","FELLOWSHIP HALL","969"
"TAYLOR","94505","FELLOWSHIP HALL","319"
"TAYLOR","11092","FELLOWSHIP HALL","240"
"TAYLOR","32933","FELLOWSHIP HALL","62"
"TAYLOR","16356","FOYER AT MAIN SANCTUARY","710"
"TAYLOR","11081","GYM","649"
"TAYLOR","11105","GYM","583"
"TAYLOR","11109","GYM","283"
"TAYLOR","32936","MAIN FOYER","239"
"TAYLOR","11099","MAIN FOYER","640"
"TAYLOR","11090","SENIOR ROOM","314"
"TAYLOR","94507","SPECIAL EVENTS ROOM","409"
"TAYLOR","22401","SUITE 101","615"
"TAYLOR","20560","WEST BUILDING, MULTI-PURPOSE ROOM","534"
"TERRELL","91605","DIST.CRT.RM-2ND FLOOR","29"
"TERRY","90001","5TH & TERRY","70"
"TERRY","24602","AMERICAN LEGION","538"
"TERRY","33353","MEADOW COMMUNITY CENTER","92"
"THROCKMORTON","23952","DEPOT LIBRARY","79"
"THROCKMORTON","19804","FELLOWSHIP HALL","23"
"THROCKMORTON","90187","THROCKMORTON","103"
"THROCKMORTON","11123","WOODSON TOWN HALL","108"
"TITUS","11135","ARGO COMMUNITY CENTER","219"
"TITUS","12431","BLODGETT FIRE STATION4","104"
"TITUS","11134","CALVARY BAPTIST CHURCH","81"
"TITUS","11140","CIVIC CENTER","305"
"TITUS","11131","COOKVILLE FIRE STATION","201"
"TITUS","17627","DAV BUILDING","168"
"TITUS","90177","NTCC WESLEY FELLOWSHIP","108"
"TITUS","11127","PINEY BAPTIST CHURCH","62"
"TITUS","11144","SOUTH JEFFERSON BAPT CHURCH","152"
"TITUS","11130","SUGAR HILL COMMUNITY CENTER","93"
"TITUS","17621","TIUS CNTY COURTHOUSE ANNEX","108"
"TITUS","23079","WINFIELD SCHOOL","70"
"TOM GREEN","89189","20022 MAIN STREET","422"
"TOM GREEN","89528","ADMIN BLDG. JACK RAY ROOM","596"
"TOM GREEN","89191","ANNEX BUILDING","310"
"TOM GREEN","89204","BLDG. E TRAINING ROOM","955"
"TOM GREEN","89205","CONFERENCE CENTER","531"
"TOM GREEN","89188","FELLOWSHIP CENTER","361"
"TOM GREEN","89202","FELLOWSHIP HALL","235"
"TOM GREEN","89198","FELLOWSHIP HALL","580"
"TOM GREEN","89200","FELLOWSHIP HALL","460"
"TOM GREEN","89187","FELLOWSHIP HALL","431"
"TOM GREEN","89203","FELLOWSHIP HALL","69"
"TOM GREEN","89192","FELLOWSHIP HALL","391"
"TOM GREEN","90005","FOYER","555"
"TOM GREEN","89193","GENE MARSH BOARDROOM","558"
"TOM GREEN","89186","LOBBY","740"
"TOM GREEN","91132","MULTI-PURPOSE RM","141"
"TOM GREEN","89196","MULTI-PURPOSE ROOM","426"
"TOM GREEN","89194","RECEPTION AREA","443"
"TOM GREEN","89195","THE CHAPEL","286"
"TRAVIS","94360","ACC EASTVIEW","24"
"TRAVIS","94361","ACC ELGIN CAMPUS","81"
"TRAVIS","93081","ACC HIGHLAND","64"
"TRAVIS","93103","ACC SOUTH AUSTIN CAMPUS","65"
"TRAVIS","94362","AISD LIBRARY MEDIA CENTER","26"
"TRAVIS","93150","AKINS HIGH SCHOOL","64"
"TRAVIS","93579","ANDERSON HIGH SCHOOL","121"
"TRAVIS","93509","ATRIA AT THE ARBORETUM","90"
"TRAVIS","93044","AUSTIN AREA URBAN LEAGUE","87"
"TRAVIS","93498","AUSTIN CITY HALL","78"
