,,Voter Status,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 4,21,9,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 5,5,,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 6,15,5,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 7,34,25,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 8,9,4,
,SHEBOYGAN - CITY OF SHEBOYGAN FALLS - WARD 9,41,5,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 1,4,1,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 2,10,,
,SHEBOYGAN - TOWN OF GREENBUSH - WARD 3,4,1,
,SHEBOYGAN - TOWN OF HERMAN - WARD 1,17,3,
,SHEBOYGAN - TOWN OF HERMAN - WARD 2,4,,
,SHEBOYGAN - TOWN OF HERMAN - WARD 3,3,1,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 1,9,2,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 2,18,10,
,SHEBOYGAN - TOWN OF HOLLAND - WARD 3,10,,
,SHEBOYGAN - TOWN OF LIMA - WARD 1,10,,
,SHEBOYGAN - TOWN OF LIMA - WARD 2,5,,
,SHEBOYGAN - TOWN OF LIMA - WARD 3,7,2,
,SHEBOYGAN - TOWN OF LIMA - WARD 4,12,2,
,SHEBOYGAN - TOWN OF LYNDON - WARD 1,11,2,
,SHEBOYGAN - TOWN OF LYNDON - WARD 2,6,1,
,SHEBOYGAN - TOWN OF LYNDON - WARD 3,9,1,
,SHEBOYGAN - TOWN OF MITCHELL - WARD 1,4,1,
,SHEBOYGAN - TOWN OF MITCHELL - WARD 2,6,4,
,SHEBOYGAN - TOWN OF MOSEL - WARD 1,8,,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 1,23,1,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 2,31,10,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 3,9,2,
,SHEBOYGAN - TOWN OF PLYMOUTH - WARD 4,14,2,
,SHEBOYGAN - TOWN OF RHINE - WARD 1,33,6,
,SHEBOYGAN - TOWN OF RHINE - WARD 2,2,,
,SHEBOYGAN - TOWN OF RHINE - WARD 3,7,2,
,SHEBOYGAN - TOWN OF RUSSELL - WARD 1,2,2,
,SHEBOYGAN - TOWN OF SCOTT - WARD 1,,1,
,SHEBOYGAN - TOWN OF SCOTT - WARD 2,9,4,
,SHEBOYGAN - TOWN OF SCOTT - WARD 3,3,,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 1,36,6,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 10,16,1,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 2,30,3,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 3,17,,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 4,25,4,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 5,7,1,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 6,17,2,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 7,9,2,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 8,49,17,
,SHEBOYGAN - TOWN OF SHEBOYGAN - WARD 9,64,15,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 1,6,1,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 2,9,3,
,SHEBOYGAN - TOWN OF SHEBOYGAN FALLS - WARD 3,7,1,
,SHEBOYGAN - TOWN OF SHERMAN - WARD 1,7,,
,SHEBOYGAN - TOWN OF SHERMAN - WARD 2,7,2,
,SHEBOYGAN - TOWN OF WILSON - WARD 1,25,1,
,SHEBOYGAN - TOWN OF WILSON - WARD 2,15,3,
,SHEBOYGAN - TOWN OF WILSON - WARD 3,31,3,
,SHEBOYGAN - TOWN OF WILSON - WARD 4,34,4,
,SHEBOYGAN - VILLAGE OF CASCADE - WARD 1,4,1,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 1,6,,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 2,12,1,
,SHEBOYGAN - VILLAGE OF CEDAR GROVE - WARD 3,10,7,
,SHEBOYGAN - VILLAGE OF ELKHART LAKE - WARD 1,33,5,
,SHEBOYGAN - VILLAGE OF ELKHART LAKE - WARD 2,23,9,
,SHEBOYGAN - VILLAGE OF GLENBEULAH - WARD 1,3,,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 1,22,4,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 2,22,5,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 3,26,3,
,SHEBOYGAN - VILLAGE OF HOWARDS GROVE - WARD 4,12,2,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 1,9,2,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 2,34,4,
,SHEBOYGAN - VILLAGE OF KOHLER - WARD 3,27,5,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 1,22,5,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 2,17,6,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 3,17,1,
,SHEBOYGAN - VILLAGE OF OOSTBURG - WARD 4,16,5,
,SHEBOYGAN - VILLAGE OF RANDOM LAKE - WARD 1,26,4,
,SHEBOYGAN - VILLAGE OF RANDOM LAKE - WARD 2,6,12,
,SHEBOYGAN - VILLAGE OF WALDO - WARD 1,3,,
,TAYLOR - CITY OF MEDFORD - WARD 1,7,1,
,TAYLOR - CITY OF MEDFORD - WARD 2,20,2,
,TAYLOR - CITY OF MEDFORD - WARD 3,8,,
,TAYLOR - CITY OF MEDFORD - WARD 4,6,5,
,TAYLOR - CITY OF MEDFORD - WARD 5,9,3,
,TAYLOR - CITY OF MEDFORD - WARD 6,12,10,
,TAYLOR - CITY OF MEDFORD - WARD 7,8,2,
,TAYLOR - CITY OF MEDFORD - WARD 8,10,1,
,TAYLOR - TOWN OF BROWNING - WARD 1,11,1,
,TAYLOR - TOWN OF CHELSEA - WARD 1,9,3,
,TAYLOR - TOWN OF CLEVELAND - WARD 1,2,,
,TAYLOR - TOWN OF DEER CREEK - WARD 1,2,,
,TAYLOR - TOWN OF GOODRICH - WARD 1,12,1,
,TAYLOR - TOWN OF GREENWOOD - WARD 1,1,,
,TAYLOR - TOWN OF GROVER - WARD 1,5,1,
,TAYLOR - TOWN OF HAMMEL - WARD 1,7,1,
,TAYLOR - TOWN OF HAMMEL - WARD 2,1,1,
,TAYLOR - TOWN OF HOLWAY - WARD 1,1,1,
,TAYLOR - TOWN OF JUMP RIVER - WARD 1,1,,
,TAYLOR - TOWN OF LITTLE BLACK - WARD 1,3,,
,TAYLOR - TOWN OF LITTLE BLACK - WARD 2,10,2,
,TAYLOR - TOWN OF MAPLEHURST - WARD 1,3,,
,TAYLOR - TOWN OF MCKINLEY - WARD 1,1,,
,TAYLOR - TOWN OF MEDFORD - WARD 1,3,,
,TAYLOR - TOWN OF MEDFORD - WARD 2,,2,
,TAYLOR - TOWN OF MEDFORD - WARD 3,2,,
,TAYLOR - TOWN OF MOLITOR - WARD 1,1,,
,TAYLOR - TOWN OF RIB LAKE - WARD 1,3,1,
,TAYLOR - TOWN OF RIB LAKE - WARD 2,5,2,
,TAYLOR - TOWN OF TAFT - WARD 1,6,,
,TAYLOR - TOWN OF WESTBORO - WARD 1,13,3,
,TAYLOR - VILLAGE OF GILMAN - WARD 1,1,,
,TAYLOR - VILLAGE OF RIB LAKE - WARD 1,17,2,
,TAYLOR - VILLAGE OF STETSONVILLE - WARD 1,4,,
,TREMPEALEAU - CITY OF ARCADIA - WARD 1,2,1,
,TREMPEALEAU - CITY OF ARCADIA - WARD 2,8,2,
,TREMPEALEAU - CITY OF ARCADIA - WARD 3,7,2,
,TREMPEALEAU - CITY OF BLAIR - WARD 1,1,1,
,TREMPEALEAU - CITY OF BLAIR - WARD 3,7,2,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 1,7,12,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 2,2,3,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 3,7,3,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 1,5,,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 2,4,,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 3,3,,
,TREMPEALEAU - CITY OF OSSEO - WARD 1,12,7,
,TREMPEALEAU - CITY OF OSSEO - WARD 2,7,2,
,TREMPEALEAU - CITY OF OSSEO - WARD 3,4,1,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 1,2,1,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 2,5,3,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 3,5,,
,TREMPEALEAU - TOWN OF ALBION - WARD 1,1,,
,TREMPEALEAU - TOWN OF ALBION - WARD 2,,1,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 1,10,,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 2,2,,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 3,6,1,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 4,2,,
,TREMPEALEAU - TOWN OF BURNSIDE - WARD 2,3,,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 1,4,1,
,TREMPEALEAU - TOWN OF CHIMNEY ROCK - WARD 1,5,1,
,TREMPEALEAU - TOWN OF DODGE - WARD 1,2,,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 1,6,,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 2,5,,
,TREMPEALEAU - TOWN OF GALE - WARD 1,2,1,
,TREMPEALEAU - TOWN OF GALE - WARD 2,3,1,
,TREMPEALEAU - TOWN OF GALE - WARD 3,5,5,
,TREMPEALEAU - TOWN OF HALE - WARD 1,7,,
,TREMPEALEAU - TOWN OF PIGEON - WARD 1,2,,
,TREMPEALEAU - TOWN OF PIGEON - WARD 2,1,,
,TREMPEALEAU - TOWN OF PRESTON - WARD 1,2,1,
,TREMPEALEAU - TOWN OF PRESTON - WARD 3,1,1,
,TREMPEALEAU - TOWN OF SUMNER - WARD 1,3,2,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 1,20,4,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 2,9,2,
,TREMPEALEAU - TOWN OF UNITY - WARD 1,,2,
,TREMPEALEAU - TOWN OF UNITY - WARD 2,6,1,
,TREMPEALEAU - VILLAGE OF ELEVA - WARD 1,3,,
,TREMPEALEAU - VILLAGE OF ETTRICK - WARD 1,3,1,
,TREMPEALEAU - VILLAGE OF PIGEON FALLS - WARD 1,6,3,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 1,4,4,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 2,2,1,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 1,13,1,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 2,10,2,
,VERNON - CITY OF HILLSBORO - WARD 1,11,,
,VERNON - CITY OF HILLSBORO - WARD 2,8,1,
,VERNON - CITY OF HILLSBORO - WARD 3,5,,
,VERNON - CITY OF HILLSBORO - WARD 4,1,,
,VERNON - CITY OF VIROQUA - WARD 1,8,4,
,VERNON - CITY OF VIROQUA - WARD 2,4,4,
,VERNON - CITY OF VIROQUA - WARD 3,14,2,
,VERNON - CITY OF VIROQUA - WARD 4,9,3,
,VERNON - CITY OF VIROQUA - WARD 5,18,7,
,VERNON - CITY OF VIROQUA - WARD 6,22,11,
,VERNON - CITY OF VIROQUA - WARD 7,11,2,
,VERNON - CITY OF VIROQUA - WARD 8,12,1,
,VERNON - CITY OF VIROQUA - WARD 9,6,11,
,VERNON - CITY OF WESTBY - WARD 1,11,9,
,VERNON - CITY OF WESTBY - WARD 2,3,1,
,VERNON - CITY OF WESTBY - WARD 3,14,1,
,VERNON - CITY OF WESTBY - WARD 4,2,,
,VERNON - CITY OF WESTBY - WARD 5,3,1,
,VERNON - TOWN OF BERGEN - WARD 1,6,2,
,VERNON - TOWN OF BERGEN - WARD 2,5,,
,VERNON - TOWN OF BERGEN - WARD 3,1,1,
,VERNON - TOWN OF CHRISTIANA - WARD 1,1,1,
,VERNON - TOWN OF CLINTON - WARD 1,1,1,
,VERNON - TOWN OF COON - WARD 1,6,3,
,VERNON - TOWN OF COON - WARD 2,1,,
,VERNON - TOWN OF FOREST - WARD 1,3,,
,VERNON - TOWN OF FRANKLIN - WARD 1,6,,
,VERNON - TOWN OF FRANKLIN - WARD 2,1,,
,VERNON - TOWN OF GENOA - WARD 1,6,2,
,VERNON - TOWN OF GENOA - WARD 2,2,,
,VERNON - TOWN OF GREENWOOD - WARD 1,2,1,
,VERNON - TOWN OF HAMBURG - WARD 1,3,1,
,VERNON - TOWN OF HAMBURG - WARD 2,3,,
,VERNON - TOWN OF HARMONY - WARD 1,1,,
,VERNON - TOWN OF HARMONY - WARD 2,4,,
,VERNON - TOWN OF HILLSBORO - WARD 1,3,1,
,VERNON - TOWN OF HILLSBORO - WARD 2,5,,
,VERNON - TOWN OF JEFFERSON - WARD 2,2,1,
,VERNON - TOWN OF JEFFERSON - WARD 3,2,,
,VERNON - TOWN OF KICKAPOO - WARD 1,10,3,
,VERNON - TOWN OF LIBERTY - WARD 1,,1,
,VERNON - TOWN OF STARK - WARD 2,2,,
,VERNON - TOWN OF STERLING - WARD 1,6,,
,VERNON - TOWN OF UNION - WARD 3,2,,
,VERNON - TOWN OF VIROQUA - WARD 1,2,,
,VERNON - TOWN OF VIROQUA - WARD 2,8,,
,VERNON - TOWN OF VIROQUA - WARD 3,9,2,
,VERNON - TOWN OF VIROQUA - WARD 4,1,,
,VERNON - TOWN OF WEBSTER - WARD 1,3,1,
,VERNON - TOWN OF WHEATLAND - WARD 1,13,1,
,VERNON - TOWN OF WHITESTOWN - WARD 1,2,,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,3,,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,6,3,
,VERNON - VILLAGE OF DE SOTO - WARD 1,3,,
,VERNON - VILLAGE OF GENOA - WARD 1,,1,
,VERNON - VILLAGE OF LA FARGE - WARD 1,13,2,
,VERNON - VILLAGE OF ONTARIO - WARD 1,3,,
,VERNON - VILLAGE OF READSTOWN - WARD 1,6,,
,VERNON - VILLAGE OF STODDARD - WARD 1,11,,
,VERNON - VILLAGE OF VIOLA - WARD 1,10,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,2,3,
,VILAS - CITY OF EAGLE RIVER - WARD 2,10,,
,VILAS - CITY OF EAGLE RIVER - WARD 3,5,,
,VILAS - CITY OF EAGLE RIVER - WARD 5,19,8,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,1,,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,33,7,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,31,3,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,39,3,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,32,6,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,15,4,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,19,3,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,4,1,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,49,3,
,VILAS - TOWN OF CLOVERLAND - WARD 1,21,1,
,VILAS - TOWN OF CLOVERLAND - WARD 2,18,6,
,VILAS - TOWN OF CONOVER - WARD 1,41,13,
,VILAS - TOWN OF CONOVER - WARD 2,22,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,20,5,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,,1,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,32,3,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,30,3,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,26,10,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,40,3,
,VILAS - TOWN OF LINCOLN - WARD 1,4,,
,VILAS - TOWN OF LINCOLN - WARD 2,10,1,
,VILAS - TOWN OF LINCOLN - WARD 3,45,3,
,VILAS - TOWN OF LINCOLN - WARD 4,22,1,
,VILAS - TOWN OF LINCOLN - WARD 5,5,,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,49,13,
,VILAS - TOWN OF PHELPS - WARD 1,29,6,
,VILAS - TOWN OF PHELPS - WARD 2,19,3,
,VILAS - TOWN OF PLUM LAKE - WARD 1,14,1,
,VILAS - TOWN OF PLUM LAKE - WARD 2,22,3,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,52,10,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,38,8,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,23,9,
,VILAS - TOWN OF WASHINGTON - WARD 1,46,5,
,VILAS - TOWN OF WASHINGTON - WARD 2,13,3,
,VILAS - TOWN OF WASHINGTON - WARD 3,10,1,
,VILAS - TOWN OF WINCHESTER - WARD 1,34,3,
,WALWORTH - CITY OF DELAVAN - WARD 1,4,1,
,WALWORTH - CITY OF DELAVAN - WARD 10,15,,
,WALWORTH - CITY OF DELAVAN - WARD 11,11,4,
,WALWORTH - CITY OF DELAVAN - WARD 12,12,2,
,WALWORTH - CITY OF DELAVAN - WARD 13,27,19,
,WALWORTH - CITY OF DELAVAN - WARD 14,15,3,
,WALWORTH - CITY OF DELAVAN - WARD 2,5,2,
,WALWORTH - CITY OF DELAVAN - WARD 3,7,4,
,WALWORTH - CITY OF DELAVAN - WARD 4,12,2,
,WALWORTH - CITY OF DELAVAN - WARD 5,16,1,
,WALWORTH - CITY OF DELAVAN - WARD 6,10,1,
,WALWORTH - CITY OF DELAVAN - WARD 7,6,,
,WALWORTH - CITY OF DELAVAN - WARD 8,24,1,
,WALWORTH - CITY OF DELAVAN - WARD 9,8,1,
,WALWORTH - CITY OF ELKHORN - WARD 1,31,6,
,WALWORTH - CITY OF ELKHORN - WARD 2,26,15,
,WALWORTH - CITY OF ELKHORN - WARD 3,20,4,
,WALWORTH - CITY OF ELKHORN - WARD 4,14,4,
,WALWORTH - CITY OF ELKHORN - WARD 5,36,16,
,WALWORTH - CITY OF ELKHORN - WARD 6,77,10,
,WALWORTH - CITY OF ELKHORN - WARD 7,12,5,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,23,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,27,7,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,34,5,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,29,4,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,10,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,20,4,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,51,23,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,6,4,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,41,6,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,3,2,
,WALWORTH - CITY OF WHITEWATER - WARD 1,29,11,
,WALWORTH - CITY OF WHITEWATER - WARD 2,14,2,
,WALWORTH - CITY OF WHITEWATER - WARD 3,76,31,
,WALWORTH - CITY OF WHITEWATER - WARD 4,5,3,
,WALWORTH - CITY OF WHITEWATER - WARD 5,20,1,
,WALWORTH - CITY OF WHITEWATER - WARD 6,106,25,
,WALWORTH - CITY OF WHITEWATER - WARD 7,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 8,1,,
,WALWORTH - CITY OF WHITEWATER - WARD 9,1,1,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,7,4,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,16,2,
,WALWORTH - TOWN OF DARIEN - WARD 1,24,2,
,WALWORTH - TOWN OF DARIEN - WARD 2,17,3,
,WALWORTH - TOWN OF DARIEN - WARD 3,3,,
,WALWORTH - TOWN OF DELAVAN - WARD 1,11,1,
,WALWORTH - TOWN OF DELAVAN - WARD 10,2,2,
,WALWORTH - TOWN OF DELAVAN - WARD 11,4,,
,WALWORTH - TOWN OF DELAVAN - WARD 2,45,7,
,WALWORTH - TOWN OF DELAVAN - WARD 3,33,5,
,WALWORTH - TOWN OF DELAVAN - WARD 4,19,2,
,WALWORTH - TOWN OF DELAVAN - WARD 5,4,4,
,WALWORTH - TOWN OF DELAVAN - WARD 6,10,1,
,WALWORTH - TOWN OF DELAVAN - WARD 7,8,1,
,WALWORTH - TOWN OF DELAVAN - WARD 8,5,1,
,WALWORTH - TOWN OF DELAVAN - WARD 9,8,3,
,WALWORTH - TOWN OF EAST TROY - WARD 1,42,7,
,WALWORTH - TOWN OF EAST TROY - WARD 2,26,2,
,WALWORTH - TOWN OF EAST TROY - WARD 3,37,4,
,WALWORTH - TOWN OF EAST TROY - WARD 4,43,8,
,WALWORTH - TOWN OF EAST TROY - WARD 5,18,7,
,WALWORTH - TOWN OF EAST TROY - WARD 6,7,,
,WALWORTH - TOWN OF GENEVA - WARD 1,20,5,
,WALWORTH - TOWN OF GENEVA - WARD 2,16,4,
,WALWORTH - TOWN OF GENEVA - WARD 3,23,1,
,WALWORTH - TOWN OF GENEVA - WARD 4,53,8,
,WALWORTH - TOWN OF GENEVA - WARD 5,13,2,
,WALWORTH - TOWN OF GENEVA - WARD 6,26,1,
,WALWORTH - TOWN OF GENEVA - WARD 7,42,5,
,WALWORTH - TOWN OF GENEVA - WARD 8,34,4,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,17,5,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,9,,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,20,4,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,12,,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,3,1,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,7,2,
,WALWORTH - TOWN OF LINN - WARD 1,19,1,
,WALWORTH - TOWN OF LINN - WARD 2,15,6,
,WALWORTH - TOWN OF LINN - WARD 3,13,4,
,WALWORTH - TOWN OF LINN - WARD 4,5,,
,WALWORTH - TOWN OF LINN - WARD 5,13,1,
,WALWORTH - TOWN OF LINN - WARD 6,1,,
,WALWORTH - TOWN OF LYONS - WARD 1,4,,
,WALWORTH - TOWN OF LYONS - WARD 2,9,1,
,WALWORTH - TOWN OF LYONS - WARD 3,12,1,
,WALWORTH - TOWN OF LYONS - WARD 4,10,1,
,WALWORTH - TOWN OF LYONS - WARD 5,28,1,
,WALWORTH - TOWN OF LYONS - WARD 6,4,2,
,WALWORTH - TOWN OF LYONS - WARD 7,6,,
,WALWORTH - TOWN OF RICHMOND - WARD 1,6,2,
,WALWORTH - TOWN OF RICHMOND - WARD 2,13,7,
,WALWORTH - TOWN OF RICHMOND - WARD 3,4,3,
,WALWORTH - TOWN OF SHARON - WARD 1,5,4,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,6,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,17,4,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,15,5,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,6,2,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,15,2,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,18,1,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,32,3,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,31,19,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,17,2,
,WALWORTH - TOWN OF TROY - WARD 1,32,9,
,WALWORTH - TOWN OF TROY - WARD 2,28,4,
,WALWORTH - TOWN OF TROY - WARD 3,12,4,
,WALWORTH - TOWN OF WALWORTH - WARD 1,16,2,
,WALWORTH - TOWN OF WALWORTH - WARD 2,2,1,
,WALWORTH - TOWN OF WALWORTH - WARD 3,8,1,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,3,,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,24,2,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,8,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,12,4,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,17,3,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,18,1,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,15,4,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,1,,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,3,1,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,23,1,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,38,9,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,35,8,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,21,3,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,18,6,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,15,5,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,24,4,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,43,5,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,6,1,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,6,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,,1,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,1,,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,4,,
,WALWORTH - VILLAGE OF SHARON - WARD 1,1,1,
,WALWORTH - VILLAGE OF SHARON - WARD 2,4,2,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,23,14,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,10,,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,9,1,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,22,2,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,28,7,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,31,6,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,51,1,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,28,13,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,17,1,
,WASHBURN - CITY OF SPOONER - WARD 1,10,1,
,WASHBURN - CITY OF SPOONER - WARD 2,7,4,
,WASHBURN - CITY OF SPOONER - WARD 3,10,1,
,WASHBURN - CITY OF SPOONER - WARD 4,16,6,
,WASHBURN - TOWN OF BARRONETT - WARD 1,2,,
,WASHBURN - TOWN OF BASHAW - WARD 1,5,1,
,WASHBURN - TOWN OF BASHAW - WARD 3,1,,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,,1,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,2,1,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,1,2,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,8,1,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,6,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,2,,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,2,1,
,WASHBURN - TOWN OF CASEY - WARD 1,5,1,
,WASHBURN - TOWN OF CHICOG - WARD 2,5,,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,2,,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,7,1,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,8,1,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,1,,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,3,1,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,7,,
,WASHBURN - TOWN OF MADGE - WARD 1,1,,
,WASHBURN - TOWN OF MADGE - WARD 2,9,,
,WASHBURN - TOWN OF MADGE - WARD 3,3,,
