,,Voter Status,,
,TAYLOR - TOWN OF PERSHING - WARD 1,11,,
,TAYLOR - TOWN OF RIB LAKE - WARD 1,12,,
,TAYLOR - TOWN OF RIB LAKE - WARD 2,24,2,
,TAYLOR - TOWN OF ROOSEVELT - WARD 1,21,1,
,TAYLOR - TOWN OF TAFT - WARD 1,11,,
,TAYLOR - TOWN OF WESTBORO - WARD 1,31,,
,TAYLOR - VILLAGE OF GILMAN - WARD 1,10,1,
,TAYLOR - VILLAGE OF LUBLIN - WARD 1,1,,
,TAYLOR - VILLAGE OF RIB LAKE - WARD 1,31,2,
,TAYLOR - VILLAGE OF STETSONVILLE - WARD 1,31,1,
,TREMPEALEAU - CITY OF ARCADIA - WARD 1,22,1,
,TREMPEALEAU - CITY OF ARCADIA - WARD 2,22,4,
,TREMPEALEAU - CITY OF ARCADIA - WARD 3,17,,
,TREMPEALEAU - CITY OF BLAIR - WARD 1,8,1,
,TREMPEALEAU - CITY OF BLAIR - WARD 2,11,1,
,TREMPEALEAU - CITY OF BLAIR - WARD 3,10,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 1,16,,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 2,43,6,
,TREMPEALEAU - CITY OF GALESVILLE - WARD 3,21,5,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 1,18,,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 2,11,,
,TREMPEALEAU - CITY OF INDEPENDENCE - WARD 3,10,4,
,TREMPEALEAU - CITY OF OSSEO - WARD 1,27,1,
,TREMPEALEAU - CITY OF OSSEO - WARD 2,37,3,
,TREMPEALEAU - CITY OF OSSEO - WARD 3,27,3,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 1,13,,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 2,31,3,
,TREMPEALEAU - CITY OF WHITEHALL - WARD 3,15,1,
,TREMPEALEAU - TOWN OF ALBION - WARD 1,19,2,
,TREMPEALEAU - TOWN OF ALBION - WARD 2,12,2,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 1,25,1,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 2,13,3,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 3,25,,
,TREMPEALEAU - TOWN OF ARCADIA - WARD 4,10,,
,TREMPEALEAU - TOWN OF BURNSIDE - WARD 1,9,,
,TREMPEALEAU - TOWN OF BURNSIDE - WARD 2,15,,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 1,31,2,
,TREMPEALEAU - TOWN OF CALEDONIA - WARD 2,8,,
,TREMPEALEAU - TOWN OF CHIMNEY ROCK - WARD 1,13,,
,TREMPEALEAU - TOWN OF DODGE - WARD 1,23,1,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 1,32,1,
,TREMPEALEAU - TOWN OF ETTRICK - WARD 2,29,1,
,TREMPEALEAU - TOWN OF GALE - WARD 1,16,,
,TREMPEALEAU - TOWN OF GALE - WARD 2,21,1,
,TREMPEALEAU - TOWN OF GALE - WARD 3,49,2,
,TREMPEALEAU - TOWN OF HALE - WARD 1,64,6,
,TREMPEALEAU - TOWN OF PIGEON - WARD 1,24,2,
,TREMPEALEAU - TOWN OF PIGEON - WARD 2,14,,
,TREMPEALEAU - TOWN OF PRESTON - WARD 1,9,,
,TREMPEALEAU - TOWN OF PRESTON - WARD 2,10,,
,TREMPEALEAU - TOWN OF PRESTON - WARD 3,17,1,
,TREMPEALEAU - TOWN OF SUMNER - WARD 1,41,4,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 1,84,3,
,TREMPEALEAU - TOWN OF TREMPEALEAU - WARD 2,11,1,
,TREMPEALEAU - TOWN OF UNITY - WARD 1,7,1,
,TREMPEALEAU - TOWN OF UNITY - WARD 2,8,,
,TREMPEALEAU - VILLAGE OF ELEVA - WARD 1,36,1,
,TREMPEALEAU - VILLAGE OF ETTRICK - WARD 1,13,2,
,TREMPEALEAU - VILLAGE OF PIGEON FALLS - WARD 1,12,1,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 1,38,1,
,TREMPEALEAU - VILLAGE OF STRUM - WARD 2,15,,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 1,47,1,
,TREMPEALEAU - VILLAGE OF TREMPEALEAU - WARD 2,82,6,
,VERNON - CITY OF HILLSBORO - WARD 1,34,,
,VERNON - CITY OF HILLSBORO - WARD 2,17,,
,VERNON - CITY OF HILLSBORO - WARD 3,11,,
,VERNON - CITY OF HILLSBORO - WARD 4,9,,
,VERNON - CITY OF VIROQUA - WARD 1,22,2,
,VERNON - CITY OF VIROQUA - WARD 2,40,4,
,VERNON - CITY OF VIROQUA - WARD 3,37,7,
,VERNON - CITY OF VIROQUA - WARD 4,27,3,
,VERNON - CITY OF VIROQUA - WARD 5,30,3,
,VERNON - CITY OF VIROQUA - WARD 6,18,2,
,VERNON - CITY OF VIROQUA - WARD 7,22,1,
,VERNON - CITY OF VIROQUA - WARD 8,27,1,
,VERNON - CITY OF VIROQUA - WARD 9,19,,
,VERNON - CITY OF WESTBY - WARD 1,41,4,
,VERNON - CITY OF WESTBY - WARD 2,53,3,
,VERNON - CITY OF WESTBY - WARD 3,23,2,
,VERNON - CITY OF WESTBY - WARD 4,5,,
,VERNON - CITY OF WESTBY - WARD 5,12,1,
,VERNON - TOWN OF BERGEN - WARD 1,39,4,
,VERNON - TOWN OF BERGEN - WARD 2,16,1,
,VERNON - TOWN OF BERGEN - WARD 3,5,1,
,VERNON - TOWN OF CHRISTIANA - WARD 1,59,2,
,VERNON - TOWN OF CHRISTIANA - WARD 2,3,,
,VERNON - TOWN OF CLINTON - WARD 1,13,,
,VERNON - TOWN OF CLINTON - WARD 2,2,,
,VERNON - TOWN OF COON - WARD 1,26,1,
,VERNON - TOWN OF COON - WARD 2,4,,
,VERNON - TOWN OF FOREST - WARD 1,26,,
,VERNON - TOWN OF FRANKLIN - WARD 1,45,1,
,VERNON - TOWN OF FRANKLIN - WARD 2,15,,
,VERNON - TOWN OF GENOA - WARD 1,18,1,
,VERNON - TOWN OF GENOA - WARD 2,13,,
,VERNON - TOWN OF GREENWOOD - WARD 1,30,,
,VERNON - TOWN OF HAMBURG - WARD 1,30,2,
,VERNON - TOWN OF HAMBURG - WARD 2,8,1,
,VERNON - TOWN OF HARMONY - WARD 1,14,,
,VERNON - TOWN OF HARMONY - WARD 2,6,1,
,VERNON - TOWN OF HARMONY - WARD 3,1,,
,VERNON - TOWN OF HILLSBORO - WARD 1,27,,
,VERNON - TOWN OF HILLSBORO - WARD 2,8,1,
,VERNON - TOWN OF HILLSBORO - WARD 3,1,,
,VERNON - TOWN OF JEFFERSON - WARD 1,16,1,
,VERNON - TOWN OF JEFFERSON - WARD 2,25,2,
,VERNON - TOWN OF JEFFERSON - WARD 3,14,2,
,VERNON - TOWN OF JEFFERSON - WARD 4,6,,
,VERNON - TOWN OF KICKAPOO - WARD 1,30,3,
,VERNON - TOWN OF LIBERTY - WARD 1,21,2,
,VERNON - TOWN OF STARK - WARD 1,14,,
,VERNON - TOWN OF STARK - WARD 2,9,,
,VERNON - TOWN OF STERLING - WARD 1,24,3,
,VERNON - TOWN OF UNION - WARD 1,9,,
,VERNON - TOWN OF UNION - WARD 2,7,1,
,VERNON - TOWN OF UNION - WARD 3,2,,
,VERNON - TOWN OF VIROQUA - WARD 1,24,1,
,VERNON - TOWN OF VIROQUA - WARD 2,46,,
,VERNON - TOWN OF VIROQUA - WARD 3,40,,
,VERNON - TOWN OF VIROQUA - WARD 4,4,,
,VERNON - TOWN OF WEBSTER - WARD 1,19,,
,VERNON - TOWN OF WEBSTER - WARD 2,25,2,
,VERNON - TOWN OF WHEATLAND - WARD 1,22,,
,VERNON - TOWN OF WHITESTOWN - WARD 1,21,2,
,VERNON - VILLAGE OF CHASEBURG - WARD 1,6,4,
,VERNON - VILLAGE OF COON VALLEY - WARD 1,31,3,
,VERNON - VILLAGE OF DE SOTO - WARD 1,10,,
,VERNON - VILLAGE OF GENOA - WARD 1,10,3,
,VERNON - VILLAGE OF LA FARGE - WARD 1,37,2,
,VERNON - VILLAGE OF ONTARIO - WARD 1,20,2,
,VERNON - VILLAGE OF READSTOWN - WARD 1,13,1,
,VERNON - VILLAGE OF STODDARD - WARD 1,48,10,
,VERNON - VILLAGE OF VIOLA - WARD 1,13,,
,VILAS - CITY OF EAGLE RIVER - WARD 1,6,1,
,VILAS - CITY OF EAGLE RIVER - WARD 2,15,2,
,VILAS - CITY OF EAGLE RIVER - WARD 3,10,,
,VILAS - CITY OF EAGLE RIVER - WARD 4,3,,
,VILAS - CITY OF EAGLE RIVER - WARD 5,20,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 1,4,,
,VILAS - TOWN OF ARBOR VITAE - WARD 2,25,,
,VILAS - TOWN OF ARBOR VITAE - WARD 3,16,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 4,28,1,
,VILAS - TOWN OF ARBOR VITAE - WARD 5,31,3,
,VILAS - TOWN OF ARBOR VITAE - WARD 6,17,2,
,VILAS - TOWN OF ARBOR VITAE - WARD 7,13,2,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 1,1,,
,VILAS - TOWN OF BOULDER JUNCTION - WARD 2,31,5,
,VILAS - TOWN OF CLOVERLAND - WARD 1,11,,
,VILAS - TOWN OF CLOVERLAND - WARD 2,34,4,
,VILAS - TOWN OF CONOVER - WARD 1,24,3,
,VILAS - TOWN OF CONOVER - WARD 2,23,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 1,7,1,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 2,7,1,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 3,11,2,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 4,3,,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 5,14,2,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 6,7,2,
,VILAS - TOWN OF LAC DU FLAMBEAU - WARD 7,18,2,
,VILAS - TOWN OF LAND O'LAKES - WARD 1,25,,
,VILAS - TOWN OF LINCOLN - WARD 1,9,,
,VILAS - TOWN OF LINCOLN - WARD 2,7,,
,VILAS - TOWN OF LINCOLN - WARD 3,34,,
,VILAS - TOWN OF LINCOLN - WARD 4,24,,
,VILAS - TOWN OF LINCOLN - WARD 5,6,,
,VILAS - TOWN OF MANITOWISH WATERS - WARD 1,23,,
,VILAS - TOWN OF PHELPS - WARD 1,14,2,
,VILAS - TOWN OF PHELPS - WARD 2,26,,
,VILAS - TOWN OF PLUM LAKE - WARD 1,9,,
,VILAS - TOWN OF PLUM LAKE - WARD 2,9,,
,VILAS - TOWN OF PRESQUE ISLE - WARD 1,12,2,
,VILAS - TOWN OF ST. GERMAIN - WARD 1,34,4,
,VILAS - TOWN OF ST. GERMAIN - WARD 2,26,3,
,VILAS - TOWN OF WASHINGTON - WARD 1,42,,
,VILAS - TOWN OF WASHINGTON - WARD 2,7,1,
,VILAS - TOWN OF WASHINGTON - WARD 3,11,2,
,VILAS - TOWN OF WINCHESTER - WARD 1,9,2,
,WALWORTH - CITY OF DELAVAN - WARD 1,12,,
,WALWORTH - CITY OF DELAVAN - WARD 10,20,1,
,WALWORTH - CITY OF DELAVAN - WARD 11,44,1,
,WALWORTH - CITY OF DELAVAN - WARD 12,8,3,
,WALWORTH - CITY OF DELAVAN - WARD 13,21,6,
,WALWORTH - CITY OF DELAVAN - WARD 14,16,2,
,WALWORTH - CITY OF DELAVAN - WARD 2,14,5,
,WALWORTH - CITY OF DELAVAN - WARD 3,24,2,
,WALWORTH - CITY OF DELAVAN - WARD 4,24,1,
,WALWORTH - CITY OF DELAVAN - WARD 5,18,3,
,WALWORTH - CITY OF DELAVAN - WARD 6,22,3,
,WALWORTH - CITY OF DELAVAN - WARD 7,19,1,
,WALWORTH - CITY OF DELAVAN - WARD 8,16,3,
,WALWORTH - CITY OF DELAVAN - WARD 9,19,2,
,WALWORTH - CITY OF ELKHORN - WARD 1,92,7,
,WALWORTH - CITY OF ELKHORN - WARD 2,62,7,
,WALWORTH - CITY OF ELKHORN - WARD 3,52,8,
,WALWORTH - CITY OF ELKHORN - WARD 4,94,5,
,WALWORTH - CITY OF ELKHORN - WARD 5,95,8,
,WALWORTH - CITY OF ELKHORN - WARD 6,77,10,
,WALWORTH - CITY OF ELKHORN - WARD 7,45,5,
,WALWORTH - CITY OF LAKE GENEVA - WARD 1,29,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 10,18,6,
,WALWORTH - CITY OF LAKE GENEVA - WARD 2,36,2,
,WALWORTH - CITY OF LAKE GENEVA - WARD 3,27,7,
,WALWORTH - CITY OF LAKE GENEVA - WARD 4,40,8,
,WALWORTH - CITY OF LAKE GENEVA - WARD 5,14,,
,WALWORTH - CITY OF LAKE GENEVA - WARD 6,28,3,
,WALWORTH - CITY OF LAKE GENEVA - WARD 7,17,5,
,WALWORTH - CITY OF LAKE GENEVA - WARD 8,47,1,
,WALWORTH - CITY OF LAKE GENEVA - WARD 9,11,1,
,WALWORTH - CITY OF WHITEWATER - WARD 1,78,11,
,WALWORTH - CITY OF WHITEWATER - WARD 2,32,4,
,WALWORTH - CITY OF WHITEWATER - WARD 3,28,4,
,WALWORTH - CITY OF WHITEWATER - WARD 4,14,4,
,WALWORTH - CITY OF WHITEWATER - WARD 5,21,3,
,WALWORTH - CITY OF WHITEWATER - WARD 6,62,7,
,WALWORTH - CITY OF WHITEWATER - WARD 7,4,5,
,WALWORTH - CITY OF WHITEWATER - WARD 8,3,1,
,WALWORTH - CITY OF WHITEWATER - WARD 9,5,2,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 1,25,2,
,WALWORTH - TOWN OF BLOOMFIELD - WARD 2,26,1,
,WALWORTH - TOWN OF DARIEN - WARD 1,26,1,
,WALWORTH - TOWN OF DARIEN - WARD 2,17,4,
,WALWORTH - TOWN OF DELAVAN - WARD 1,20,1,
,WALWORTH - TOWN OF DELAVAN - WARD 10,9,,
,WALWORTH - TOWN OF DELAVAN - WARD 11,1,,
,WALWORTH - TOWN OF DELAVAN - WARD 2,11,1,
,WALWORTH - TOWN OF DELAVAN - WARD 3,38,5,
,WALWORTH - TOWN OF DELAVAN - WARD 4,26,,
,WALWORTH - TOWN OF DELAVAN - WARD 5,19,1,
,WALWORTH - TOWN OF DELAVAN - WARD 6,6,,
,WALWORTH - TOWN OF DELAVAN - WARD 7,24,1,
,WALWORTH - TOWN OF DELAVAN - WARD 8,24,6,
,WALWORTH - TOWN OF DELAVAN - WARD 9,6,3,
,WALWORTH - TOWN OF EAST TROY - WARD 1,37,2,
,WALWORTH - TOWN OF EAST TROY - WARD 2,35,1,
,WALWORTH - TOWN OF EAST TROY - WARD 3,57,1,
,WALWORTH - TOWN OF EAST TROY - WARD 4,39,3,
,WALWORTH - TOWN OF EAST TROY - WARD 5,28,,
,WALWORTH - TOWN OF EAST TROY - WARD 6,18,1,
,WALWORTH - TOWN OF GENEVA - WARD 1,24,,
,WALWORTH - TOWN OF GENEVA - WARD 2,35,3,
,WALWORTH - TOWN OF GENEVA - WARD 3,19,4,
,WALWORTH - TOWN OF GENEVA - WARD 4,18,,
,WALWORTH - TOWN OF GENEVA - WARD 5,25,3,
,WALWORTH - TOWN OF GENEVA - WARD 6,10,2,
,WALWORTH - TOWN OF GENEVA - WARD 7,28,5,
,WALWORTH - TOWN OF GENEVA - WARD 8,27,2,
,WALWORTH - TOWN OF LA GRANGE - WARD 1,45,4,
,WALWORTH - TOWN OF LA GRANGE - WARD 2,37,9,
,WALWORTH - TOWN OF LA GRANGE - WARD 3,24,3,
,WALWORTH - TOWN OF LAFAYETTE - WARD 1,47,3,
,WALWORTH - TOWN OF LAFAYETTE - WARD 2,29,1,
,WALWORTH - TOWN OF LAFAYETTE - WARD 3,34,2,
,WALWORTH - TOWN OF LINN - WARD 1,19,2,
,WALWORTH - TOWN OF LINN - WARD 2,26,,
,WALWORTH - TOWN OF LINN - WARD 3,24,1,
,WALWORTH - TOWN OF LINN - WARD 4,12,2,
,WALWORTH - TOWN OF LINN - WARD 5,6,1,
,WALWORTH - TOWN OF LINN - WARD 6,1,,
,WALWORTH - TOWN OF LYONS - WARD 1,27,3,
,WALWORTH - TOWN OF LYONS - WARD 2,19,,
,WALWORTH - TOWN OF LYONS - WARD 3,9,,
,WALWORTH - TOWN OF LYONS - WARD 4,16,2,
,WALWORTH - TOWN OF LYONS - WARD 5,47,5,
,WALWORTH - TOWN OF LYONS - WARD 6,5,1,
,WALWORTH - TOWN OF LYONS - WARD 7,12,,
,WALWORTH - TOWN OF RICHMOND - WARD 1,32,3,
,WALWORTH - TOWN OF RICHMOND - WARD 2,19,2,
,WALWORTH - TOWN OF RICHMOND - WARD 3,15,1,
,WALWORTH - TOWN OF SHARON - WARD 1,39,6,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 1,25,2,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 2,36,1,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 3,26,,
,WALWORTH - TOWN OF SPRING PRAIRIE - WARD 4,27,2,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 1,29,3,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 2,45,4,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 3,54,6,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 4,79,2,
,WALWORTH - TOWN OF SUGAR CREEK - WARD 5,14,,
,WALWORTH - TOWN OF TROY - WARD 1,44,5,
,WALWORTH - TOWN OF TROY - WARD 2,51,4,
,WALWORTH - TOWN OF TROY - WARD 3,40,5,
,WALWORTH - TOWN OF WALWORTH - WARD 1,27,2,
,WALWORTH - TOWN OF WALWORTH - WARD 2,26,2,
,WALWORTH - TOWN OF WALWORTH - WARD 3,13,,
,WALWORTH - TOWN OF WHITEWATER - WARD 1,28,,
,WALWORTH - TOWN OF WHITEWATER - WARD 2,32,3,
,WALWORTH - TOWN OF WHITEWATER - WARD 3,6,,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 1,26,4,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 2,27,4,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 3,37,2,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 4,28,4,
,WALWORTH - VILLAGE OF BLOOMFIELD - WARD 5,34,3,
,WALWORTH - VILLAGE OF DARIEN - WARD 1,33,3,
,WALWORTH - VILLAGE OF DARIEN - WARD 2,35,2,
,WALWORTH - VILLAGE OF EAST TROY - WARD 1,58,2,
,WALWORTH - VILLAGE OF EAST TROY - WARD 2,44,5,
,WALWORTH - VILLAGE OF EAST TROY - WARD 3,64,12,
,WALWORTH - VILLAGE OF EAST TROY - WARD 4,48,2,
,WALWORTH - VILLAGE OF EAST TROY - WARD 5,38,1,
,WALWORTH - VILLAGE OF FONTANA - WARD 1,12,1,
,WALWORTH - VILLAGE OF FONTANA - WARD 2,12,2,
,WALWORTH - VILLAGE OF FONTANA - WARD 3,10,2,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 1,34,7,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 2,24,,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 3,32,2,
,WALWORTH - VILLAGE OF GENOA CITY - WARD 4,61,6,
,WALWORTH - VILLAGE OF MUKWONAGO - WARD 11,29,1,
,WALWORTH - VILLAGE OF SHARON - WARD 1,28,5,
,WALWORTH - VILLAGE OF SHARON - WARD 2,33,4,
,WALWORTH - VILLAGE OF WALWORTH - WARD 1,31,6,
,WALWORTH - VILLAGE OF WALWORTH - WARD 2,52,5,
,WALWORTH - VILLAGE OF WALWORTH - WARD 3,21,2,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 1,26,,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 2,45,4,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 3,9,3,
,WALWORTH - VILLAGE OF WILLIAMS BAY - WARD 4,50,1,
,WASHBURN - CITY OF SHELL LAKE - WARD 1,39,3,
,WASHBURN - CITY OF SHELL LAKE - WARD 2,42,1,
,WASHBURN - CITY OF SPOONER - WARD 1,21,1,
,WASHBURN - CITY OF SPOONER - WARD 2,29,2,
,WASHBURN - CITY OF SPOONER - WARD 3,28,3,
,WASHBURN - CITY OF SPOONER - WARD 4,24,2,
,WASHBURN - TOWN OF BARRONETT - WARD 1,25,2,
,WASHBURN - TOWN OF BASHAW - WARD 1,44,,
,WASHBURN - TOWN OF BASHAW - WARD 2,2,,
,WASHBURN - TOWN OF BASHAW - WARD 3,2,1,
,WASHBURN - TOWN OF BASS LAKE - WARD 1,23,1,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 1,25,2,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 2,3,,
,WASHBURN - TOWN OF BEAVER BROOK - WARD 3,9,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 1,16,3,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 2,1,,
,WASHBURN - TOWN OF BIRCHWOOD - WARD 3,1,1,
,WASHBURN - TOWN OF BROOKLYN - WARD 1,5,1,
,WASHBURN - TOWN OF CASEY - WARD 1,5,3,
,WASHBURN - TOWN OF CHICOG - WARD 2,7,2,
,WASHBURN - TOWN OF CRYSTAL - WARD 1,2,,
,WASHBURN - TOWN OF CRYSTAL - WARD 2,11,2,
,WASHBURN - TOWN OF EVERGREEN - WARD 1,56,2,
,WASHBURN - TOWN OF EVERGREEN - WARD 2,24,,
,WASHBURN - TOWN OF FROG CREEK - WARD 1,1,,
,WASHBURN - TOWN OF GULL LAKE - WARD 1,7,2,
,WASHBURN - TOWN OF LONG LAKE - WARD 1,14,1,
,WASHBURN - TOWN OF MADGE - WARD 1,1,1,
,WASHBURN - TOWN OF MADGE - WARD 2,2,,
,WASHBURN - TOWN OF MADGE - WARD 3,10,,
,WASHBURN - TOWN OF MINONG - WARD 1,7,2,
,WASHBURN - TOWN OF MINONG - WARD 2,4,,
,WASHBURN - TOWN OF SARONA - WARD 1,13,,
,WASHBURN - TOWN OF SARONA - WARD 2,1,,
,WASHBURN - TOWN OF SPOONER - WARD 1,31,1,
,WASHBURN - TOWN OF SPOONER - WARD 2,17,1,
,WASHBURN - TOWN OF SPRINGBROOK - WARD 1,32,3,
,WASHBURN - TOWN OF STINNETT - WARD 1,8,2,
,WASHBURN - TOWN OF STONE LAKE - WARD 1,13,1,
,WASHBURN - TOWN OF TREGO - WARD 1,34,,
,WASHBURN - TOWN OF TREGO - WARD 2,18,2,
,WASHBURN - VILLAGE OF BIRCHWOOD - WARD 1,13,,
,WASHBURN - VILLAGE OF MINONG - WARD 1,13,,
,WASHINGTON - CITY OF HARTFORD - WARD 1,119,8,
,WASHINGTON - CITY OF HARTFORD - WARD 10,120,8,
,WASHINGTON - CITY OF HARTFORD - WARD 11,15,3,
,WASHINGTON - CITY OF HARTFORD - WARD 12,82,3,
,WASHINGTON - CITY OF HARTFORD - WARD 13,77,4,
,WASHINGTON - CITY OF HARTFORD - WARD 14,54,5,
,WASHINGTON - CITY OF HARTFORD - WARD 2,38,1,
,WASHINGTON - CITY OF HARTFORD - WARD 22,2,,
,WASHINGTON - CITY OF HARTFORD - WARD 26,4,,
,WASHINGTON - CITY OF HARTFORD - WARD 28,2,,
,WASHINGTON - CITY OF HARTFORD - WARD 3,39,2,
,WASHINGTON - CITY OF HARTFORD - WARD 4,65,4,
,WASHINGTON - CITY OF HARTFORD - WARD 5,26,2,
,WASHINGTON - CITY OF HARTFORD - WARD 6,14,1,
,WASHINGTON - CITY OF HARTFORD - WARD 7,28,,
,WASHINGTON - CITY OF HARTFORD - WARD 8,7,,
,WASHINGTON - CITY OF HARTFORD - WARD 9,91,5,
,WASHINGTON - CITY OF WEST BEND - WARD 1,106,1,
,WASHINGTON - CITY OF WEST BEND - WARD 10,89,15,
,WASHINGTON - CITY OF WEST BEND - WARD 11,48,2,
,WASHINGTON - CITY OF WEST BEND - WARD 12,63,4,
,WASHINGTON - CITY OF WEST BEND - WARD 13,53,5,
,WASHINGTON - CITY OF WEST BEND - WARD 14,92,7,
,WASHINGTON - CITY OF WEST BEND - WARD 15,63,3,
,WASHINGTON - CITY OF WEST BEND - WARD 16,54,5,
,WASHINGTON - CITY OF WEST BEND - WARD 17,65,3,
,WASHINGTON - CITY OF WEST BEND - WARD 19,39,3,
,WASHINGTON - CITY OF WEST BEND - WARD 2,45,6,
,WASHINGTON - CITY OF WEST BEND - WARD 20,60,3,
,WASHINGTON - CITY OF WEST BEND - WARD 21,45,6,
,WASHINGTON - CITY OF WEST BEND - WARD 22,63,6,
,WASHINGTON - CITY OF WEST BEND - WARD 23,89,2,
,WASHINGTON - CITY OF WEST BEND - WARD 24,96,8,
,WASHINGTON - CITY OF WEST BEND - WARD 3,33,2,
,WASHINGTON - CITY OF WEST BEND - WARD 4,115,11,
,WASHINGTON - CITY OF WEST BEND - WARD 5,72,4,
,WASHINGTON - CITY OF WEST BEND - WARD 6,54,3,
,WASHINGTON - CITY OF WEST BEND - WARD 7,115,3,
,WASHINGTON - CITY OF WEST BEND - WARD 8,114,6,
,WASHINGTON - CITY OF WEST BEND - WARD 9,126,13,
,WASHINGTON - TOWN OF ADDISON - WARD 1,36,4,
,WASHINGTON - TOWN OF ADDISON - WARD 2,37,1,
,WASHINGTON - TOWN OF ADDISON - WARD 3,26,,
,WASHINGTON - TOWN OF ADDISON - WARD 4,28,3,
,WASHINGTON - TOWN OF ADDISON - WARD 5,10,,
,WASHINGTON - TOWN OF ADDISON - WARD 6,44,1,
,WASHINGTON - TOWN OF BARTON - WARD 1,35,6,
,WASHINGTON - TOWN OF BARTON - WARD 2,44,3,
,WASHINGTON - TOWN OF BARTON - WARD 4,54,8,
,WASHINGTON - TOWN OF ERIN - WARD 1,45,,
,WASHINGTON - TOWN OF ERIN - WARD 2,45,4,
,WASHINGTON - TOWN OF ERIN - WARD 3,50,2,
,WASHINGTON - TOWN OF ERIN - WARD 4,61,4,
,WASHINGTON - TOWN OF FARMINGTON - WARD 1,49,2,
,WASHINGTON - TOWN OF FARMINGTON - WARD 2,48,2,
,WASHINGTON - TOWN OF FARMINGTON - WARD 3,43,1,
,WASHINGTON - TOWN OF FARMINGTON - WARD 4,50,2,
,WASHINGTON - TOWN OF FARMINGTON - WARD 5,12,,
,WASHINGTON - TOWN OF GERMANTOWN - WARD 1,24,2,
,WASHINGTON - TOWN OF HARTFORD - WARD 1,49,3,
,WASHINGTON - TOWN OF HARTFORD - WARD 2,27,,
,WASHINGTON - TOWN OF HARTFORD - WARD 3,13,,
,WASHINGTON - TOWN OF HARTFORD - WARD 4,34,2,
,WASHINGTON - TOWN OF HARTFORD - WARD 5,45,1,
,WASHINGTON - TOWN OF JACKSON - WARD 1,26,2,
,WASHINGTON - TOWN OF JACKSON - WARD 2,40,7,
,WASHINGTON - TOWN OF JACKSON - WARD 3,88,3,
,WASHINGTON - TOWN OF JACKSON - WARD 4,37,2,
,WASHINGTON - TOWN OF JACKSON - WARD 5,65,6,
,WASHINGTON - TOWN OF JACKSON - WARD 6,48,5,
,WASHINGTON - TOWN OF KEWASKUM - WARD 1,20,1,
,WASHINGTON - TOWN OF KEWASKUM - WARD 2,51,1,
,WASHINGTON - TOWN OF POLK - WARD 1,51,2,
,WASHINGTON - TOWN OF POLK - WARD 2,41,2,
,WASHINGTON - TOWN OF POLK - WARD 3,13,1,
,WASHINGTON - TOWN OF POLK - WARD 4,23,3,
,WASHINGTON - TOWN OF POLK - WARD 5,43,1,
,WASHINGTON - TOWN OF POLK - WARD 6,32,2,
,WASHINGTON - TOWN OF TRENTON - WARD 1,34,,
