,,Voter Status,,
,CLARK - TOWN OF SHERWOOD - WARD 1,6,,
,CLARK - TOWN OF THORP - WARD 1,2,,
,CLARK - TOWN OF UNITY - WARD 1,3,,
,CLARK - TOWN OF WASHBURN - WARD 1,1,,
,CLARK - TOWN OF WESTON - WARD 2,1,,
,CLARK - TOWN OF WORDEN - WARD 1,1,,
,CLARK - TOWN OF YORK - WARD 1,1,,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,1,,
,CLARK - VILLAGE OF GRANTON - WARD 1,1,,
,CLARK - VILLAGE OF WITHEE - WARD 1,1,,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,6,,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,7,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,2,,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,5,,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,6,,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,2,,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,3,,
,COLUMBIA - CITY OF LODI - WARD 1,1,,
,COLUMBIA - CITY OF LODI - WARD 2,1,,
,COLUMBIA - CITY OF LODI - WARD 3,5,,
,COLUMBIA - CITY OF LODI - WARD 4,4,,
,COLUMBIA - CITY OF LODI - WARD 5,2,,
,COLUMBIA - CITY OF LODI - WARD 6,7,1,
,COLUMBIA - CITY OF PORTAGE - WARD 1,2,,
,COLUMBIA - CITY OF PORTAGE - WARD 10,24,,
,COLUMBIA - CITY OF PORTAGE - WARD 2,3,,
,COLUMBIA - CITY OF PORTAGE - WARD 3,5,1,
,COLUMBIA - CITY OF PORTAGE - WARD 4,6,,
,COLUMBIA - CITY OF PORTAGE - WARD 5,3,,
,COLUMBIA - CITY OF PORTAGE - WARD 6,1,,
,COLUMBIA - CITY OF PORTAGE - WARD 7,5,,
,COLUMBIA - CITY OF PORTAGE - WARD 8,9,1,
,COLUMBIA - CITY OF PORTAGE - WARD 9,15,,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,2,1,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,3,,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,,1,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,3,,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,2,,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,3,1,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,1,,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,3,1,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,6,,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,3,1,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,1,,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,1,,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,1,,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,2,,
,COLUMBIA - TOWN OF LEEDS - WARD 2,3,2,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,2,,
,COLUMBIA - TOWN OF LODI - WARD 1,6,,
,COLUMBIA - TOWN OF LODI - WARD 2,8,1,
,COLUMBIA - TOWN OF LODI - WARD 3,8,,
,COLUMBIA - TOWN OF LODI - WARD 4,8,,
,COLUMBIA - TOWN OF LODI - WARD 5,7,1,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,2,,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,2,,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,2,,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,9,,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,2,,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,8,,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,7,,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,2,,
,COLUMBIA - TOWN OF SCOTT - WARD 1,2,,
,COLUMBIA - TOWN OF WEST POINT - WARD 1,7,,
,COLUMBIA - TOWN OF WEST POINT - WARD 2,5,2,
,COLUMBIA - TOWN OF WEST POINT - WARD 3,6,,
,COLUMBIA - TOWN OF WYOCENA - WARD 1,2,1,
,COLUMBIA - TOWN OF WYOCENA - WARD 2,1,,
,COLUMBIA - VILLAGE OF ARLINGTON - WARD 1,2,,
,COLUMBIA - VILLAGE OF CAMBRIA - WARD 1,2,,
,COLUMBIA - VILLAGE OF DOYLESTOWN - WARD 1,1,,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 1,4,,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 2,2,,
,COLUMBIA - VILLAGE OF FRIESLAND - WARD 1,5,,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 1,1,,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 2,1,,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 3,2,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 1,5,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 2,7,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 3,2,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 4,3,,
,COLUMBIA - VILLAGE OF RANDOLPH - WARD 3,1,,
,COLUMBIA - VILLAGE OF RIO - WARD 1,1,,
,COLUMBIA - VILLAGE OF RIO - WARD 2,5,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 1,1,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 2,1,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 3,4,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 4,2,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 6,2,1,
,CRAWFORD - TOWN OF BRIDGEPORT - WARD 1,3,,
,CRAWFORD - TOWN OF CLAYTON - WARD 1,2,,
,CRAWFORD - TOWN OF EASTMAN - WARD 1,1,,
,CRAWFORD - TOWN OF FREEMAN - WARD 1,1,,
,CRAWFORD - TOWN OF HANEY - WARD 1,1,,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 1,,2,
,CRAWFORD - TOWN OF SCOTT - WARD 1,1,,
,CRAWFORD - TOWN OF UTICA - WARD 1,6,,
,CRAWFORD - TOWN OF WAUZEKA - WARD 1,1,,
,CRAWFORD - VILLAGE OF FERRYVILLE - WARD 1,1,,
,CRAWFORD - VILLAGE OF GAYS MILLS - WARD 1,2,,
,CRAWFORD - VILLAGE OF MOUNT STERLING - WARD 1,11,,
,CRAWFORD - VILLAGE OF SOLDIERS GROVE - WARD 1,,1,
,DANE - CITY OF EDGERTON - WARD 7,2,,
,DANE - CITY OF FITCHBURG - WARD 1,11,,
,DANE - CITY OF FITCHBURG - WARD 10,3,,
,DANE - CITY OF FITCHBURG - WARD 13,28,,
,DANE - CITY OF FITCHBURG - WARD 14,17,2,
,DANE - CITY OF FITCHBURG - WARD 15,9,1,
,DANE - CITY OF FITCHBURG - WARD 16,13,1,
,DANE - CITY OF FITCHBURG - WARD 17,10,1,
,DANE - CITY OF FITCHBURG - WARD 18,16,3,
,DANE - CITY OF FITCHBURG - WARD 19,29,,
,DANE - CITY OF FITCHBURG - WARD 2,4,2,
,DANE - CITY OF FITCHBURG - WARD 3,6,1,
,DANE - CITY OF FITCHBURG - WARD 4,8,,
,DANE - CITY OF FITCHBURG - WARD 5,28,1,
,DANE - CITY OF FITCHBURG - WARD 6,19,,
,DANE - CITY OF FITCHBURG - WARD 7,35,4,
,DANE - CITY OF FITCHBURG - WARD 8,18,2,
,DANE - CITY OF FITCHBURG - WARD 9,11,1,
,DANE - CITY OF MADISON - WARD 1,13,,
,DANE - CITY OF MADISON - WARD 10,9,1,
,DANE - CITY OF MADISON - WARD 100,14,,
,DANE - CITY OF MADISON - WARD 101,5,,
,DANE - CITY OF MADISON - WARD 102,12,3,
,DANE - CITY OF MADISON - WARD 103,3,1,
,DANE - CITY OF MADISON - WARD 104,12,2,
,DANE - CITY OF MADISON - WARD 105,13,4,
,DANE - CITY OF MADISON - WARD 106,20,6,
,DANE - CITY OF MADISON - WARD 107,16,4,
,DANE - CITY OF MADISON - WARD 108,14,2,
,DANE - CITY OF MADISON - WARD 109,10,,
,DANE - CITY OF MADISON - WARD 11,6,,
,DANE - CITY OF MADISON - WARD 110,7,2,
,DANE - CITY OF MADISON - WARD 111,16,3,
,DANE - CITY OF MADISON - WARD 12,10,2,
,DANE - CITY OF MADISON - WARD 122,1,,
,DANE - CITY OF MADISON - WARD 13,4,,
,DANE - CITY OF MADISON - WARD 14,3,1,
,DANE - CITY OF MADISON - WARD 15,7,,
,DANE - CITY OF MADISON - WARD 16,30,,
,DANE - CITY OF MADISON - WARD 17,4,,
,DANE - CITY OF MADISON - WARD 18,6,,
,DANE - CITY OF MADISON - WARD 19,9,,
,DANE - CITY OF MADISON - WARD 2,6,,
,DANE - CITY OF MADISON - WARD 20,3,,
,DANE - CITY OF MADISON - WARD 21,8,,
,DANE - CITY OF MADISON - WARD 22,10,3,
,DANE - CITY OF MADISON - WARD 23,4,,
,DANE - CITY OF MADISON - WARD 24,1,1,
,DANE - CITY OF MADISON - WARD 25,16,2,
,DANE - CITY OF MADISON - WARD 26,14,1,
,DANE - CITY OF MADISON - WARD 28,21,1,
,DANE - CITY OF MADISON - WARD 29,34,3,
,DANE - CITY OF MADISON - WARD 3,7,1,
,DANE - CITY OF MADISON - WARD 30,9,4,
,DANE - CITY OF MADISON - WARD 31,12,1,
,DANE - CITY OF MADISON - WARD 32,3,1,
,DANE - CITY OF MADISON - WARD 33,7,1,
,DANE - CITY OF MADISON - WARD 34,12,,
,DANE - CITY OF MADISON - WARD 35,4,,
,DANE - CITY OF MADISON - WARD 36,15,,
,DANE - CITY OF MADISON - WARD 37,8,2,
,DANE - CITY OF MADISON - WARD 38,25,1,
,DANE - CITY OF MADISON - WARD 39,17,5,
,DANE - CITY OF MADISON - WARD 4,3,,
,DANE - CITY OF MADISON - WARD 40,43,2,
,DANE - CITY OF MADISON - WARD 41,28,7,
,DANE - CITY OF MADISON - WARD 42,22,1,
,DANE - CITY OF MADISON - WARD 43,3,,
,DANE - CITY OF MADISON - WARD 44,15,2,
,DANE - CITY OF MADISON - WARD 45,32,1,
,DANE - CITY OF MADISON - WARD 46,2,5,
,DANE - CITY OF MADISON - WARD 47,2,,
,DANE - CITY OF MADISON - WARD 48,1,,
,DANE - CITY OF MADISON - WARD 5,10,,
,DANE - CITY OF MADISON - WARD 50,,2,
,DANE - CITY OF MADISON - WARD 51,16,,
,DANE - CITY OF MADISON - WARD 52,19,,
,DANE - CITY OF MADISON - WARD 53,21,,
,DANE - CITY OF MADISON - WARD 55,2,1,
,DANE - CITY OF MADISON - WARD 57,1,,
,DANE - CITY OF MADISON - WARD 6,5,1,
,DANE - CITY OF MADISON - WARD 60,6,,
,DANE - CITY OF MADISON - WARD 61,11,,
,DANE - CITY OF MADISON - WARD 62,9,,
,DANE - CITY OF MADISON - WARD 63,12,2,
,DANE - CITY OF MADISON - WARD 64,16,2,
,DANE - CITY OF MADISON - WARD 65,38,2,
,DANE - CITY OF MADISON - WARD 66,14,,
,DANE - CITY OF MADISON - WARD 67,1,,
,DANE - CITY OF MADISON - WARD 68,7,,
,DANE - CITY OF MADISON - WARD 69,18,3,
,DANE - CITY OF MADISON - WARD 7,6,1,
,DANE - CITY OF MADISON - WARD 70,13,1,
,DANE - CITY OF MADISON - WARD 71,8,,
,DANE - CITY OF MADISON - WARD 72,4,1,
,DANE - CITY OF MADISON - WARD 73,2,,
,DANE - CITY OF MADISON - WARD 74,6,,
,DANE - CITY OF MADISON - WARD 75,11,1,
,DANE - CITY OF MADISON - WARD 76,2,1,
,DANE - CITY OF MADISON - WARD 77,13,1,
,DANE - CITY OF MADISON - WARD 78,30,3,
,DANE - CITY OF MADISON - WARD 79,25,1,
,DANE - CITY OF MADISON - WARD 8,11,3,
,DANE - CITY OF MADISON - WARD 80,3,,
,DANE - CITY OF MADISON - WARD 81,18,2,
,DANE - CITY OF MADISON - WARD 82,15,4,
,DANE - CITY OF MADISON - WARD 83,13,1,
,DANE - CITY OF MADISON - WARD 84,17,2,
,DANE - CITY OF MADISON - WARD 85,20,2,
,DANE - CITY OF MADISON - WARD 86,18,3,
,DANE - CITY OF MADISON - WARD 87,36,1,
,DANE - CITY OF MADISON - WARD 88,17,1,
,DANE - CITY OF MADISON - WARD 89,23,,
,DANE - CITY OF MADISON - WARD 9,18,4,
,DANE - CITY OF MADISON - WARD 90,5,,
,DANE - CITY OF MADISON - WARD 91,11,1,
,DANE - CITY OF MADISON - WARD 92,7,1,
,DANE - CITY OF MADISON - WARD 94,2,1,
,DANE - CITY OF MADISON - WARD 95,8,1,
,DANE - CITY OF MADISON - WARD 96,7,,
,DANE - CITY OF MADISON - WARD 97,13,,
,DANE - CITY OF MADISON - WARD 98,16,,
,DANE - CITY OF MADISON - WARD 99,3,1,
,DANE - CITY OF MIDDLETON - WARD 1,5,3,
,DANE - CITY OF MIDDLETON - WARD 10,21,2,
,DANE - CITY OF MIDDLETON - WARD 11,23,3,
,DANE - CITY OF MIDDLETON - WARD 12,45,2,
,DANE - CITY OF MIDDLETON - WARD 13,11,,
,DANE - CITY OF MIDDLETON - WARD 14,15,2,
,DANE - CITY OF MIDDLETON - WARD 15,11,3,
,DANE - CITY OF MIDDLETON - WARD 16,10,1,
,DANE - CITY OF MIDDLETON - WARD 17,11,2,
,DANE - CITY OF MIDDLETON - WARD 18,3,,
,DANE - CITY OF MIDDLETON - WARD 2,11,,
,DANE - CITY OF MIDDLETON - WARD 3,24,1,
,DANE - CITY OF MIDDLETON - WARD 4,16,,
,DANE - CITY OF MIDDLETON - WARD 5,26,,
,DANE - CITY OF MIDDLETON - WARD 6,4,1,
,DANE - CITY OF MIDDLETON - WARD 7,9,,
,DANE - CITY OF MIDDLETON - WARD 8,33,,
,DANE - CITY OF MIDDLETON - WARD 9,7,2,
,DANE - CITY OF MONONA - WARD 1,13,1,
,DANE - CITY OF MONONA - WARD 10,8,,
,DANE - CITY OF MONONA - WARD 2,14,1,
,DANE - CITY OF MONONA - WARD 3,13,,
,DANE - CITY OF MONONA - WARD 4,16,,
,DANE - CITY OF MONONA - WARD 5,5,1,
,DANE - CITY OF MONONA - WARD 6,5,1,
,DANE - CITY OF MONONA - WARD 7,4,3,
,DANE - CITY OF MONONA - WARD 8,3,,
,DANE - CITY OF MONONA - WARD 9,8,,
,DANE - CITY OF STOUGHTON - WARD 1,18,,
,DANE - CITY OF STOUGHTON - WARD 2,14,1,
,DANE - CITY OF STOUGHTON - WARD 3,9,,
,DANE - CITY OF STOUGHTON - WARD 4,13,1,
,DANE - CITY OF STOUGHTON - WARD 5,11,,
,DANE - CITY OF STOUGHTON - WARD 6,17,2,
,DANE - CITY OF STOUGHTON - WARD 7,9,1,
,DANE - CITY OF STOUGHTON - WARD 8,14,,
,DANE - CITY OF STOUGHTON - WARD 9,1,,
,DANE - CITY OF SUN PRAIRIE - WARD 1,18,1,
,DANE - CITY OF SUN PRAIRIE - WARD 10,11,1,
,DANE - CITY OF SUN PRAIRIE - WARD 11,9,,
,DANE - CITY OF SUN PRAIRIE - WARD 12,14,1,
,DANE - CITY OF SUN PRAIRIE - WARD 13,35,7,
,DANE - CITY OF SUN PRAIRIE - WARD 14,5,,
,DANE - CITY OF SUN PRAIRIE - WARD 15,14,,
,DANE - CITY OF SUN PRAIRIE - WARD 16,31,,
,DANE - CITY OF SUN PRAIRIE - WARD 17,35,1,
,DANE - CITY OF SUN PRAIRIE - WARD 18,6,2,
,DANE - CITY OF SUN PRAIRIE - WARD 19,26,3,
,DANE - CITY OF SUN PRAIRIE - WARD 2,24,1,
,DANE - CITY OF SUN PRAIRIE - WARD 22,1,,
,DANE - CITY OF SUN PRAIRIE - WARD 3,17,,
,DANE - CITY OF SUN PRAIRIE - WARD 4,6,1,
,DANE - CITY OF SUN PRAIRIE - WARD 5,24,,
,DANE - CITY OF SUN PRAIRIE - WARD 6,22,1,
,DANE - CITY OF SUN PRAIRIE - WARD 7,16,,
,DANE - CITY OF SUN PRAIRIE - WARD 8,20,3,
,DANE - CITY OF SUN PRAIRIE - WARD 9,32,2,
,DANE - CITY OF VERONA - WARD 1,20,1,
,DANE - CITY OF VERONA - WARD 2,9,,
,DANE - CITY OF VERONA - WARD 3,16,,
,DANE - CITY OF VERONA - WARD 4,12,2,
,DANE - CITY OF VERONA - WARD 5,15,,
,DANE - CITY OF VERONA - WARD 6,26,2,
,DANE - CITY OF VERONA - WARD 7,12,1,
,DANE - CITY OF VERONA - WARD 8,19,2,
,DANE - CITY OF VERONA - WARD 9,13,,
,DANE - TOWN OF ALBION - WARD 1,4,,
,DANE - TOWN OF ALBION - WARD 2,3,,
,DANE - TOWN OF BERRY - WARD 1,6,,
,DANE - TOWN OF BERRY - WARD 2,2,,
,DANE - TOWN OF BLACK EARTH - WARD 1,6,2,
,DANE - TOWN OF BLOOMING GROVE - WARD 1,4,,
,DANE - TOWN OF BLOOMING GROVE - WARD 2,2,,
,DANE - TOWN OF BLOOMING GROVE - WARD 3,1,,
,DANE - TOWN OF BLUE MOUNDS - WARD 1,11,,
,DANE - TOWN OF BRISTOL - WARD 1,13,,
,DANE - TOWN OF BRISTOL - WARD 2,10,,
,DANE - TOWN OF BRISTOL - WARD 3,11,1,
,DANE - TOWN OF BRISTOL - WARD 4,8,2,
,DANE - TOWN OF BURKE - WARD 1,5,,
,DANE - TOWN OF BURKE - WARD 2,8,,
,DANE - TOWN OF BURKE - WARD 3,2,1,
,DANE - TOWN OF BURKE - WARD 4,4,,
,DANE - TOWN OF CHRISTIANA - WARD 1,3,,
,DANE - TOWN OF CHRISTIANA - WARD 2,1,,
,DANE - TOWN OF COTTAGE GROVE - WARD 1,8,,
,DANE - TOWN OF COTTAGE GROVE - WARD 2,3,,
,DANE - TOWN OF COTTAGE GROVE - WARD 3,1,,
,DANE - TOWN OF COTTAGE GROVE - WARD 4,9,,
,DANE - TOWN OF COTTAGE GROVE - WARD 5,6,,
,DANE - TOWN OF COTTAGE GROVE - WARD 6,5,,
,DANE - TOWN OF CROSS PLAINS - WARD 1,3,,
,DANE - TOWN OF CROSS PLAINS - WARD 2,6,1,
,DANE - TOWN OF DANE - WARD 1,2,,
,DANE - TOWN OF DEERFIELD - WARD 2,2,,
,DANE - TOWN OF DUNKIRK - WARD 1,3,,
,DANE - TOWN OF DUNKIRK - WARD 4,1,,
,DANE - TOWN OF DUNN - WARD 1,20,,
,DANE - TOWN OF DUNN - WARD 2,20,,
,DANE - TOWN OF DUNN - WARD 3,5,,
,DANE - TOWN OF DUNN - WARD 4,9,,
,DANE - TOWN OF DUNN - WARD 5,4,,
,DANE - TOWN OF DUNN - WARD 6,10,,
,DANE - TOWN OF DUNN - WARD 7,8,1,
,DANE - TOWN OF MADISON - WARD 2,14,,
,DANE - TOWN OF MADISON - WARD 3,4,,
,DANE - TOWN OF MADISON - WARD 6,1,,
,DANE - TOWN OF MADISON - WARD 7,3,,
,DANE - TOWN OF MADISON - WARD 8,2,1,
,DANE - TOWN OF MADISON - WARD 9,1,,
,DANE - TOWN OF MAZOMANIE - WARD 1,3,,
,DANE - TOWN OF MAZOMANIE - WARD 2,1,,
,DANE - TOWN OF MIDDLETON - WARD 1,8,4,
,DANE - TOWN OF MIDDLETON - WARD 2,16,,
,DANE - TOWN OF MIDDLETON - WARD 3,16,,
,DANE - TOWN OF MIDDLETON - WARD 4,5,,
,DANE - TOWN OF MIDDLETON - WARD 5,25,,
,DANE - TOWN OF MIDDLETON - WARD 6,22,1,
,DANE - TOWN OF MIDDLETON - WARD 7,13,3,
,DANE - TOWN OF MIDDLETON - WARD 8,19,1,
,DANE - TOWN OF MONTROSE - WARD 1,3,,
,DANE - TOWN OF MONTROSE - WARD 2,3,,
,DANE - TOWN OF OREGON - WARD 1,6,,
,DANE - TOWN OF OREGON - WARD 2,10,,
,DANE - TOWN OF OREGON - WARD 3,14,1,
,DANE - TOWN OF OREGON - WARD 4,4,,
,DANE - TOWN OF PERRY - WARD 1,2,,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 1,5,1,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 2,14,1,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 3,16,,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 4,4,,
,DANE - TOWN OF PRIMROSE - WARD 1,5,,
,DANE - TOWN OF ROXBURY - WARD 1,5,,
,DANE - TOWN OF ROXBURY - WARD 2,3,,
,DANE - TOWN OF RUTLAND - WARD 1,9,,
,DANE - TOWN OF RUTLAND - WARD 2,,1,
,DANE - TOWN OF SPINGDALE - WARD 1,10,3,
,DANE - TOWN OF SPRINGDALE - WARD 2,8,,
,DANE - TOWN OF SPRINGFIELD - WARD 1,3,,
,DANE - TOWN OF SPRINGFIELD - WARD 2,5,,
,DANE - TOWN OF SPRINGFIELD - WARD 3,14,1,
,DANE - TOWN OF SUN PRAIRIE - WARD 1,2,1,
,DANE - TOWN OF SUN PRAIRIE - WARD 2,1,,
,DANE - TOWN OF SUN PRAIRIE - WARD 3,7,,
,DANE - TOWN OF VERMONT - WARD 1,9,,
,DANE - TOWN OF VERONA - WARD 1,7,,
,DANE - TOWN OF VERONA - WARD 2,3,1,
,DANE - TOWN OF VERONA - WARD 3,4,,
,DANE - TOWN OF VIENNA - WARD 1,7,,
,DANE - TOWN OF VIENNA - WARD 2,4,,
,DANE - TOWN OF WESTPORT - WARD 1,8,1,
,DANE - TOWN OF WESTPORT - WARD 2,10,,
,DANE - TOWN OF WESTPORT - WARD 3,8,,
,DANE - TOWN OF WESTPORT - WARD 4,10,1,
,DANE - TOWN OF WESTPORT - WARD 5,4,2,
,DANE - TOWN OF YORK - WARD 1,1,,
,DANE - VILLAGE OF BELLEVILLE - WARD 1,9,1,
,DANE - VILLAGE OF BELLEVILLE - WARD 2,8,1,
,DANE - VILLAGE OF BLACK EARTH - WARD 2,7,,
,DANE - VILLAGE OF BLUE MOUNDS - WARD 1,4,1,
,DANE - VILLAGE OF BROOKLYN - WARD 1,4,,
,DANE - VILLAGE OF CAMBRIDGE - WARD 2,1,,
,DANE - VILLAGE OF CAMBRIDGE - WARD 3,3,1,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 1,16,1,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 2,9,1,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 3,13,,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 4,11,,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 5,8,2,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 6,8,,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 7,17,,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 8,1,,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 9,9,,
,DANE - VILLAGE OF CROSS PLAINS - WARD 1,6,1,
,DANE - VILLAGE OF CROSS PLAINS - WARD 2,8,,
,DANE - VILLAGE OF CROSS PLAINS - WARD 3,5,,
,DANE - VILLAGE OF CROSS PLAINS - WARD 4,9,2,
,DANE - VILLAGE OF DANE - WARD 1,6,1,
,DANE - VILLAGE OF DEERFIELD - WARD 1,3,,
,DANE - VILLAGE OF DEERFIELD - WARD 2,5,,
,DANE - VILLAGE OF DEERFIELD - WARD 3,3,,
,DANE - VILLAGE OF DEFOREST - WARD 1,13,1,
,DANE - VILLAGE OF DEFOREST - WARD 10,6,1,
,DANE - VILLAGE OF DEFOREST - WARD 11,6,,
,DANE - VILLAGE OF DEFOREST - WARD 12,2,1,
,DANE - VILLAGE OF DEFOREST - WARD 2,2,,
,DANE - VILLAGE OF DEFOREST - WARD 3,2,2,
,DANE - VILLAGE OF DEFOREST - WARD 4,15,1,
,DANE - VILLAGE OF DEFOREST - WARD 5,14,2,
,DANE - VILLAGE OF DEFOREST - WARD 6,7,2,
,DANE - VILLAGE OF DEFOREST - WARD 7,10,3,
,DANE - VILLAGE OF DEFOREST - WARD 8,6,1,
,DANE - VILLAGE OF DEFOREST - WARD 9,4,,
,DANE - VILLAGE OF MAPLE BLUFF - WARD 1,11,,
,DANE - VILLAGE OF MAPLE BLUFF - WARD 2,10,,
,DANE - VILLAGE OF MARSHALL - WARD 1,2,,
,DANE - VILLAGE OF MARSHALL - WARD 2,2,,
,DANE - VILLAGE OF MARSHALL - WARD 3,7,1,
,DANE - VILLAGE OF MARSHALL - WARD 4,6,,
,DANE - VILLAGE OF MARSHALL - WARD 5,2,,
,DANE - VILLAGE OF MAZOMANIE - WARD 1,1,,
,DANE - VILLAGE OF MAZOMANIE - WARD 2,3,,
,DANE - VILLAGE OF MAZOMANIE - WARD 3,3,,
,DANE - VILLAGE OF MCFARLAND - WARD 1,15,,
,DANE - VILLAGE OF MCFARLAND - WARD 10,3,1,
,DANE - VILLAGE OF MCFARLAND - WARD 2,18,1,
,DANE - VILLAGE OF MCFARLAND - WARD 3,17,,
,DANE - VILLAGE OF MCFARLAND - WARD 4,22,,
,DANE - VILLAGE OF MCFARLAND - WARD 5,19,,
,DANE - VILLAGE OF MCFARLAND - WARD 6,36,,
,DANE - VILLAGE OF MCFARLAND - WARD 7,18,1,
,DANE - VILLAGE OF MCFARLAND - WARD 8,18,2,
,DANE - VILLAGE OF MCFARLAND - WARD 9,10,,
,DANE - VILLAGE OF MOUNT HOREB - WARD 1,2,,
,DANE - VILLAGE OF MOUNT HOREB - WARD 2,11,,
,DANE - VILLAGE OF MOUNT HOREB - WARD 3,12,,
,DANE - VILLAGE OF MOUNT HOREB - WARD 4,8,,
,DANE - VILLAGE OF MOUNT HOREB - WARD 5,5,1,
,DANE - VILLAGE OF MOUNT HOREB - WARD 6,12,,
,DANE - VILLAGE OF MOUNT HOREB - WARD 7,3,1,
,DANE - VILLAGE OF MOUNT HOREB - WARD 8,9,1,
,DANE - VILLAGE OF OREGON - WARD 1,9,,
,DANE - VILLAGE OF OREGON - WARD 10,7,1,
,DANE - VILLAGE OF OREGON - WARD 11,2,,
,DANE - VILLAGE OF OREGON - WARD 12,9,,
,DANE - VILLAGE OF OREGON - WARD 2,7,,
,DANE - VILLAGE OF OREGON - WARD 3,2,,
,DANE - VILLAGE OF OREGON - WARD 4,6,1,
,DANE - VILLAGE OF OREGON - WARD 5,7,,
,DANE - VILLAGE OF OREGON - WARD 6,6,,
,DANE - VILLAGE OF OREGON - WARD 7,3,,
,DANE - VILLAGE OF OREGON - WARD 8,6,,
,DANE - VILLAGE OF OREGON - WARD 9,15,,
,DANE - VILLAGE OF SHOREWOOD HILLS - WARD 1,20,1,
,DANE - VILLAGE OF SHOREWOOD HILLS - WARD 2,10,1,
,DANE - VILLAGE OF WAUNAKEE - WARD 1,17,1,
,DANE - VILLAGE OF WAUNAKEE - WARD 10,64,2,
,DANE - VILLAGE OF WAUNAKEE - WARD 2,16,1,
,DANE - VILLAGE OF WAUNAKEE - WARD 3,14,,
,DANE - VILLAGE OF WAUNAKEE - WARD 4,22,1,
,DANE - VILLAGE OF WAUNAKEE - WARD 5,10,,
,DANE - VILLAGE OF WAUNAKEE - WARD 6,11,,
,DANE - VILLAGE OF WAUNAKEE - WARD 7,11,1,
,DANE - VILLAGE OF WAUNAKEE - WARD 8,7,1,
,DANE - VILLAGE OF WAUNAKEE - WARD 9,31,2,
,DANE - VILLAGE OF WINDSOR - WARD 1,4,,
,DANE - VILLAGE OF WINDSOR - WARD 10,10,1,
,DANE - VILLAGE OF WINDSOR - WARD 2,4,1,
,DANE - VILLAGE OF WINDSOR - WARD 3,6,1,
,DANE - VILLAGE OF WINDSOR - WARD 4,17,1,
